"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/18/2017 00:05:00","CAPITL",61757,28.30,1.70,0.00
"01/18/2017 00:05:00","CENTRL",61754,26.83,0.24,0.00
"01/18/2017 00:05:00","DUNWOD",61760,28.78,2.18,0.00
"01/18/2017 00:05:00","GENESE",61753,26.17,-0.43,0.00
"01/18/2017 00:05:00","H Q",61844,25.80,-0.80,0.00
"01/18/2017 00:05:00","HUD VL",61758,28.83,2.23,0.00
"01/18/2017 00:05:00","LONGIL",61762,28.96,2.37,0.00
"01/18/2017 00:05:00","MHK VL",61756,27.37,0.77,0.00
"01/18/2017 00:05:00","MILLWD",61759,28.83,2.23,0.00
"01/18/2017 00:05:00","N.Y.C.",61761,29.02,2.42,0.00
"01/18/2017 00:05:00","NORTH",61755,25.66,-0.93,0.00
"01/18/2017 00:05:00","NPX",61845,28.48,1.89,0.00
"01/18/2017 00:05:00","O H",61846,25.32,-1.28,0.00
"01/18/2017 00:05:00","PJM",61847,26.99,0.40,0.00
"01/18/2017 00:05:00","WEST",61752,25.64,-0.96,0.00
"01/18/2017 00:10:00","CAPITL",61757,27.17,1.64,0.00
"01/18/2017 00:10:00","CENTRL",61754,25.76,0.23,0.00
"01/18/2017 00:10:00","DUNWOD",61760,27.60,2.07,0.00
"01/18/2017 00:10:00","GENESE",61753,25.12,-0.41,0.00
"01/18/2017 00:10:00","H Q",61844,24.77,-0.77,0.00
"01/18/2017 00:10:00","HUD VL",61758,27.65,2.12,0.00
"01/18/2017 00:10:00","LONGIL",61762,27.80,2.27,0.00
"01/18/2017 00:10:00","MHK VL",61756,26.27,0.74,0.00
"01/18/2017 00:10:00","MILLWD",61759,27.65,2.12,0.00
"01/18/2017 00:10:00","N.Y.C.",61761,27.86,2.32,0.00
"01/18/2017 00:10:00","NORTH",61755,24.64,-0.89,0.00
"01/18/2017 00:10:00","NPX",61845,27.34,1.81,0.00
"01/18/2017 00:10:00","O H",61846,24.36,-1.17,0.00
"01/18/2017 00:10:00","PJM",61847,25.91,0.38,0.00
"01/18/2017 00:10:00","WEST",61752,24.64,-0.89,0.00
"01/18/2017 00:15:00","CAPITL",61757,27.28,1.64,0.00
"01/18/2017 00:15:00","CENTRL",61754,25.87,0.23,0.00
"01/18/2017 00:15:00","DUNWOD",61760,27.74,2.10,0.00
"01/18/2017 00:15:00","GENESE",61753,25.21,-0.44,0.00
"01/18/2017 00:15:00","H Q",61844,24.87,-0.77,0.00
"01/18/2017 00:15:00","HUD VL",61758,27.77,2.13,0.00
"01/18/2017 00:15:00","LONGIL",61762,27.92,2.28,0.00
"01/18/2017 00:15:00","MHK VL",61756,26.41,0.77,0.00
"01/18/2017 00:15:00","MILLWD",61759,27.77,2.13,0.00
"01/18/2017 00:15:00","N.Y.C.",61761,27.98,2.33,0.00
"01/18/2017 00:15:00","NORTH",61755,24.74,-0.90,0.00
"01/18/2017 00:15:00","NPX",61845,27.46,1.82,0.00
"01/18/2017 00:15:00","O H",61846,24.41,-1.23,0.00
"01/18/2017 00:15:00","PJM",61847,26.03,0.39,0.00
"01/18/2017 00:15:00","WEST",61752,24.69,-0.95,0.00
"01/18/2017 00:20:00","CAPITL",61757,27.14,1.63,0.00
"01/18/2017 00:20:00","CENTRL",61754,25.73,0.23,0.00
"01/18/2017 00:20:00","DUNWOD",61760,27.57,2.06,0.00
"01/18/2017 00:20:00","GENESE",61753,25.12,-0.38,0.00
"01/18/2017 00:20:00","H Q",61844,24.76,-0.74,0.00
"01/18/2017 00:20:00","HUD VL",61758,27.60,2.09,0.00
"01/18/2017 00:20:00","LONGIL",61762,27.75,2.24,0.00
"01/18/2017 00:20:00","MHK VL",61756,26.27,0.76,0.00
"01/18/2017 00:20:00","MILLWD",61759,27.60,2.09,0.00
"01/18/2017 00:20:00","N.Y.C.",61761,27.80,2.30,0.00
"01/18/2017 00:20:00","NORTH",61755,24.61,-0.89,0.00
"01/18/2017 00:20:00","NPX",61845,27.32,1.81,0.00
"01/18/2017 00:20:00","O H",61846,24.36,-1.15,0.00
"01/18/2017 00:20:00","PJM",61847,25.89,0.38,0.00
"01/18/2017 00:20:00","WEST",61752,24.64,-0.87,0.00
"01/18/2017 00:25:00","CAPITL",61757,25.87,1.53,0.00
"01/18/2017 00:25:00","CENTRL",61754,24.56,0.22,0.00
"01/18/2017 00:25:00","DUNWOD",61760,26.26,1.92,0.00
"01/18/2017 00:25:00","GENESE",61753,24.02,-0.32,0.00
"01/18/2017 00:25:00","H Q",61844,23.63,-0.71,0.00
"01/18/2017 00:25:00","HUD VL",61758,26.31,1.97,0.00
"01/18/2017 00:25:00","LONGIL",61762,26.43,2.09,0.00
"01/18/2017 00:25:00","MHK VL",61756,25.07,0.73,0.00
"01/18/2017 00:25:00","MILLWD",61759,26.31,1.97,0.00
"01/18/2017 00:25:00","N.Y.C.",61761,26.51,2.17,0.00
"01/18/2017 00:25:00","NORTH",61755,23.51,-0.83,0.00
"01/18/2017 00:25:00","NPX",61845,26.04,1.70,0.00
"01/18/2017 00:25:00","O H",61846,23.32,-1.02,0.00
"01/18/2017 00:25:00","PJM",61847,24.73,0.39,0.00
"01/18/2017 00:25:00","WEST",61752,23.61,-0.73,0.00
"01/18/2017 00:30:00","CAPITL",61757,26.30,1.56,0.00
"01/18/2017 00:30:00","CENTRL",61754,24.94,0.20,0.00
"01/18/2017 00:30:00","DUNWOD",61760,26.69,1.95,0.00
"01/18/2017 00:30:00","GENESE",61753,24.39,-0.35,0.00
"01/18/2017 00:30:00","H Q",61844,24.05,-0.69,0.00
"01/18/2017 00:30:00","HUD VL",61758,26.74,2.00,0.00
"01/18/2017 00:30:00","LONGIL",61762,26.84,2.10,0.00
"01/18/2017 00:30:00","MHK VL",61756,25.46,0.72,0.00
"01/18/2017 00:30:00","MILLWD",61759,26.72,1.98,0.00
"01/18/2017 00:30:00","N.Y.C.",61761,26.92,2.18,0.00
"01/18/2017 00:30:00","NORTH",61755,23.92,-0.82,0.00
"01/18/2017 00:30:00","NPX",61845,26.47,1.73,0.00
"01/18/2017 00:30:00","O H",61846,23.65,-1.09,0.00
"01/18/2017 00:30:00","PJM",61847,25.06,0.32,0.00
"01/18/2017 00:30:00","WEST",61752,23.92,-0.82,0.00
"01/18/2017 00:35:00","CAPITL",61757,26.30,1.58,0.00
"01/18/2017 00:35:00","CENTRL",61754,24.91,0.20,0.00
"01/18/2017 00:35:00","DUNWOD",61760,26.67,1.95,0.00
"01/18/2017 00:35:00","GENESE",61753,24.37,-0.35,0.00
"01/18/2017 00:35:00","H Q",61844,24.00,-0.72,0.00
"01/18/2017 00:35:00","HUD VL",61758,26.72,2.00,0.00
"01/18/2017 00:35:00","LONGIL",61762,26.82,2.10,0.00
"01/18/2017 00:35:00","MHK VL",61756,25.43,0.72,0.00
"01/18/2017 00:35:00","MILLWD",61759,26.72,2.00,0.00
"01/18/2017 00:35:00","N.Y.C.",61761,26.92,2.20,0.00
"01/18/2017 00:35:00","NORTH",61755,23.88,-0.84,0.00
"01/18/2017 00:35:00","NPX",61845,26.47,1.76,0.00
"01/18/2017 00:35:00","O H",61846,23.63,-1.09,0.00
"01/18/2017 00:35:00","PJM",61847,25.04,0.32,0.00
"01/18/2017 00:35:00","WEST",61752,23.90,-0.82,0.00
"01/18/2017 00:40:00","CAPITL",61757,25.85,1.53,0.00
"01/18/2017 00:40:00","CENTRL",61754,24.53,0.22,0.00
"01/18/2017 00:40:00","DUNWOD",61760,26.21,1.90,0.00
"01/18/2017 00:40:00","GENESE",61753,24.02,-0.29,0.00
"01/18/2017 00:40:00","H Q",61844,23.63,-0.68,0.00
"01/18/2017 00:40:00","HUD VL",61758,26.26,1.95,0.00
"01/18/2017 00:40:00","LONGIL",61762,26.33,2.02,0.00
"01/18/2017 00:40:00","MHK VL",61756,25.02,0.71,0.00
"01/18/2017 00:40:00","MILLWD",61759,26.26,1.95,0.00
"01/18/2017 00:40:00","N.Y.C.",61761,26.43,2.11,0.00
"01/18/2017 00:40:00","NORTH",61755,23.51,-0.80,0.00
"01/18/2017 00:40:00","NPX",61845,26.01,1.70,0.00
"01/18/2017 00:40:00","O H",61846,23.32,-1.00,0.00
"01/18/2017 00:40:00","PJM",61847,24.68,0.37,0.00
"01/18/2017 00:40:00","WEST",61752,23.61,-0.71,0.00
"01/18/2017 00:45:00","CAPITL",61757,25.98,1.54,0.00
"01/18/2017 00:45:00","CENTRL",61754,24.61,0.17,0.00
"01/18/2017 00:45:00","DUNWOD",61760,26.37,1.93,0.00
"01/18/2017 00:45:00","GENESE",61753,24.08,-0.37,0.00
"01/18/2017 00:45:00","H Q",61844,23.76,-0.68,0.00
"01/18/2017 00:45:00","HUD VL",61758,26.42,1.98,0.00
"01/18/2017 00:45:00","LONGIL",61762,26.50,2.05,0.00
"01/18/2017 00:45:00","MHK VL",61756,25.13,0.68,0.00
"01/18/2017 00:45:00","MILLWD",61759,26.42,1.98,0.00
"01/18/2017 00:45:00","N.Y.C.",61761,26.62,2.17,0.00
"01/18/2017 00:45:00","NORTH",61755,23.66,-0.78,0.00
"01/18/2017 00:45:00","NPX",61845,26.15,1.71,0.00
"01/18/2017 00:45:00","O H",61846,23.34,-1.10,0.00
"01/18/2017 00:45:00","PJM",61847,24.76,0.32,0.00
"01/18/2017 00:45:00","WEST",61752,23.61,-0.83,0.00
"01/18/2017 00:50:00","CAPITL",61757,25.65,1.52,0.00
"01/18/2017 00:50:00","CENTRL",61754,24.27,0.15,0.00
"01/18/2017 00:50:00","DUNWOD",61760,26.06,1.93,0.00
"01/18/2017 00:50:00","GENESE",61753,23.74,-0.39,0.00
"01/18/2017 00:50:00","H Q",61844,23.45,-0.68,0.00
"01/18/2017 00:50:00","HUD VL",61758,26.08,1.95,0.00
"01/18/2017 00:50:00","LONGIL",61762,26.18,2.05,0.00
"01/18/2017 00:50:00","MHK VL",61756,24.80,0.67,0.00
"01/18/2017 00:50:00","MILLWD",61759,26.08,1.95,0.00
"01/18/2017 00:50:00","N.Y.C.",61761,26.30,2.17,0.00
"01/18/2017 00:50:00","NORTH",61755,23.35,-0.77,0.00
"01/18/2017 00:50:00","NPX",61845,25.81,1.69,0.00
"01/18/2017 00:50:00","O H",61846,22.99,-1.13,0.00
"01/18/2017 00:50:00","PJM",61847,24.42,0.29,0.00
"01/18/2017 00:50:00","WEST",61752,23.28,-0.85,0.00
"01/18/2017 00:55:00","CAPITL",61757,22.96,1.36,0.00
"01/18/2017 00:55:00","CENTRL",61754,21.75,0.15,0.00
"01/18/2017 00:55:00","DUNWOD",61760,23.31,1.71,0.00
"01/18/2017 00:55:00","GENESE",61753,21.28,-0.32,0.00
"01/18/2017 00:55:00","H Q",61844,21.00,-0.60,0.00
"01/18/2017 00:55:00","HUD VL",61758,23.33,1.73,0.00
"01/18/2017 00:55:00","LONGIL",61762,23.42,1.81,0.00
"01/18/2017 00:55:00","MHK VL",61756,22.20,0.60,0.00
"01/18/2017 00:55:00","MILLWD",61759,23.33,1.73,0.00
"01/18/2017 00:55:00","N.Y.C.",61761,23.50,1.90,0.00
"01/18/2017 00:55:00","NORTH",61755,20.87,-0.73,0.00
"01/18/2017 00:55:00","NPX",61845,23.11,1.51,0.00
"01/18/2017 00:55:00","O H",61846,20.63,-0.97,0.00
"01/18/2017 00:55:00","PJM",61847,21.88,0.28,0.00
"01/18/2017 00:55:00","WEST",61752,20.87,-0.73,0.00
"01/18/2017 01:00:00","CAPITL",61757,26.07,1.55,0.00
"01/18/2017 01:00:00","CENTRL",61754,24.69,0.17,0.00
"01/18/2017 01:00:00","DUNWOD",61760,26.41,1.89,0.00
"01/18/2017 01:00:00","GENESE",61753,24.10,-0.42,0.00
"01/18/2017 01:00:00","H Q",61844,23.86,-0.66,0.00
"01/18/2017 01:00:00","HUD VL",61758,26.46,1.94,0.00
"01/18/2017 01:00:00","LONGIL",61762,26.38,1.86,0.00
