"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/17/2017","01/14/2017","Actual","ALB",26,14,21,12
"01/17/2017","01/14/2017","Actual","ART",27,7,25,6
"01/17/2017","01/14/2017","Actual","BGM",25,16,24,15
"01/17/2017","01/14/2017","Actual","BUF",29,19,25,18
"01/17/2017","01/14/2017","Actual","ELM",31,20,28,18
"01/17/2017","01/14/2017","Actual","HPN",29,23,28,19
"01/17/2017","01/14/2017","Actual","ISP",33,26,29,22
"01/17/2017","01/14/2017","Actual","JFK",34,28,31,24
"01/17/2017","01/14/2017","Actual","LGA",34,29,32,24
"01/17/2017","01/14/2017","Actual","MSS",24,3,22,2
"01/17/2017","01/14/2017","Actual","MSV",27,18,24,16
"01/17/2017","01/14/2017","Actual","PLB",19,4,17,3
"01/17/2017","01/14/2017","Actual","POU",28,20,26,18
"01/17/2017","01/14/2017","Actual","ROC",29,19,25,17
"01/17/2017","01/14/2017","Actual","SWF",28,19,27,18
"01/17/2017","01/14/2017","Actual","SYR",25,13,23,12
"01/17/2017","01/14/2017","Actual","UCA",27,13,24,12
"01/17/2017","01/15/2017","Actual","ALB",35,17,29,15
"01/17/2017","01/15/2017","Actual","ART",29,15,27,14
"01/17/2017","01/15/2017","Actual","BGM",26,19,24,18
"01/17/2017","01/15/2017","Actual","BUF",31,21,27,20
"01/17/2017","01/15/2017","Actual","ELM",32,16,27,15
"01/17/2017","01/15/2017","Actual","HPN",38,23,32,22
"01/17/2017","01/15/2017","Actual","ISP",38,24,32,24
"01/17/2017","01/15/2017","Actual","JFK",41,31,33,27
"01/17/2017","01/15/2017","Actual","LGA",41,33,34,29
"01/17/2017","01/15/2017","Actual","MSS",26,13,23,12
"01/17/2017","01/15/2017","Actual","MSV",30,19,26,18
"01/17/2017","01/15/2017","Actual","PLB",25,12,23,11
"01/17/2017","01/15/2017","Actual","POU",39,17,31,16
"01/17/2017","01/15/2017","Actual","ROC",32,20,28,19
"01/17/2017","01/15/2017","Actual","SWF",37,18,32,18
"01/17/2017","01/15/2017","Actual","SYR",33,18,28,17
"01/17/2017","01/15/2017","Actual","UCA",31,20,27,19
"01/17/2017","01/16/2017","Actual","ALB",38,15,31,14
"01/17/2017","01/16/2017","Actual","ART",36,23,32,23
"01/17/2017","01/16/2017","Actual","BGM",35,17,30,16
"01/17/2017","01/16/2017","Actual","BUF",36,19,30,18
"01/17/2017","01/16/2017","Actual","ELM",44,12,34,11
"01/17/2017","01/16/2017","Actual","HPN",41,21,33,19
"01/17/2017","01/16/2017","Actual","ISP",41,21,35,20
"01/17/2017","01/16/2017","Actual","JFK",42,28,35,25
"01/17/2017","01/16/2017","Actual","LGA",44,32,36,27
"01/17/2017","01/16/2017","Actual","MSS",39,11,34,10
"01/17/2017","01/16/2017","Actual","MSV",37,10,31,9
"01/17/2017","01/16/2017","Actual","PLB",38,12,33,11
"01/17/2017","01/16/2017","Actual","POU",39,14,32,13
"01/17/2017","01/16/2017","Actual","ROC",41,19,33,18
"01/17/2017","01/16/2017","Actual","SWF",41,15,34,14
"01/17/2017","01/16/2017","Actual","SYR",40,19,32,18
"01/17/2017","01/16/2017","Actual","UCA",38,18,33,17
"01/17/2017","01/17/2017","Forecast","ALB",36,21,34,20
"01/17/2017","01/17/2017","Forecast","ART",37,18,36,18
"01/17/2017","01/17/2017","Forecast","BGM",36,30,36,28
"01/17/2017","01/17/2017","Forecast","BUF",44,32,43,30
"01/17/2017","01/17/2017","Forecast","ELM",41,32,39,30
"01/17/2017","01/17/2017","Forecast","HPN",40,35,39,31
"01/17/2017","01/17/2017","Forecast","ISP",43,37,42,33
"01/17/2017","01/17/2017","Forecast","JFK",44,39,43,35
"01/17/2017","01/17/2017","Forecast","LGA",46,40,43,35
"01/17/2017","01/17/2017","Forecast","MSS",33,20,30,19
"01/17/2017","01/17/2017","Forecast","MSV",35,29,33,28
"01/17/2017","01/17/2017","Forecast","PLB",35,19,32,17
"01/17/2017","01/17/2017","Forecast","POU",40,31,36,29
"01/17/2017","01/17/2017","Forecast","ROC",44,33,42,30
"01/17/2017","01/17/2017","Forecast","SWF",38,32,35,30
"01/17/2017","01/17/2017","Forecast","SYR",38,24,37,23
"01/17/2017","01/17/2017","Forecast","UCA",34,19,34,18
"01/17/2017","01/18/2017","Forecast","ALB",38,34,37,33
"01/17/2017","01/18/2017","Forecast","ART",37,33,36,32
"01/17/2017","01/18/2017","Forecast","BGM",36,32,36,32
"01/17/2017","01/18/2017","Forecast","BUF",40,35,39,34
"01/17/2017","01/18/2017","Forecast","ELM",42,34,40,33
"01/17/2017","01/18/2017","Forecast","HPN",42,37,40,35
"01/17/2017","01/18/2017","Forecast","ISP",43,37,42,36
"01/17/2017","01/18/2017","Forecast","JFK",45,40,43,38
"01/17/2017","01/18/2017","Forecast","LGA",46,42,43,39
"01/17/2017","01/18/2017","Forecast","MSS",36,31,35,30
"01/17/2017","01/18/2017","Forecast","MSV",37,33,36,32
"01/17/2017","01/18/2017","Forecast","PLB",38,33,35,31
"01/17/2017","01/18/2017","Forecast","POU",40,33,39,33
"01/17/2017","01/18/2017","Forecast","ROC",42,36,41,35
"01/17/2017","01/18/2017","Forecast","SWF",41,34,39,33
"01/17/2017","01/18/2017","Forecast","SYR",38,34,37,34
"01/17/2017","01/18/2017","Forecast","UCA",35,32,35,32
