"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/31/2017 00:05:00","CAPITL",61757,29.99,1.67,0.00
"01/31/2017 00:05:00","CENTRL",61754,28.41,0.09,0.00
"01/31/2017 00:05:00","DUNWOD",61760,30.16,1.84,0.00
"01/31/2017 00:05:00","GENESE",61753,27.56,-0.76,0.00
"01/31/2017 00:05:00","H Q",61844,27.67,-0.65,0.00
"01/31/2017 00:05:00","HUD VL",61758,30.27,1.95,0.00
"01/31/2017 00:05:00","LONGIL",61762,30.31,1.98,0.00
"01/31/2017 00:05:00","MHK VL",61756,29.34,1.02,0.00
"01/31/2017 00:05:00","MILLWD",61759,30.27,1.95,0.00
"01/31/2017 00:05:00","N.Y.C.",61761,30.27,1.95,0.00
"01/31/2017 00:05:00","NORTH",61755,27.93,-0.40,0.00
"01/31/2017 00:05:00","NPX",61845,30.02,1.70,0.00
"01/31/2017 00:05:00","O H",61846,26.34,-1.98,0.00
"01/31/2017 00:05:00","PJM",61847,28.15,-0.17,0.00
"01/31/2017 00:05:00","WEST",61752,26.96,-1.36,0.00
"01/31/2017 00:10:00","CAPITL",61757,30.21,1.68,0.00
"01/31/2017 00:10:00","CENTRL",61754,28.67,0.14,0.00
"01/31/2017 00:10:00","DUNWOD",61760,30.30,1.77,0.00
"01/31/2017 00:10:00","GENESE",61753,27.85,-0.69,0.00
"01/31/2017 00:10:00","H Q",61844,27.88,-0.66,0.00
"01/31/2017 00:10:00","HUD VL",61758,30.44,1.91,0.00
"01/31/2017 00:10:00","LONGIL",61762,30.56,2.03,0.00
"01/31/2017 00:10:00","MHK VL",61756,29.56,1.03,0.00
"01/31/2017 00:10:00","MILLWD",61759,30.41,1.88,0.00
"01/31/2017 00:10:00","N.Y.C.",61761,30.41,1.88,0.00
"01/31/2017 00:10:00","NORTH",61755,28.19,-0.34,0.00
"01/31/2017 00:10:00","NPX",61845,30.21,1.68,0.00
"01/31/2017 00:10:00","O H",61846,26.68,-1.85,0.00
"01/31/2017 00:10:00","PJM",61847,28.45,-0.09,0.00
"01/31/2017 00:10:00","WEST",61752,27.30,-1.23,0.00
"01/31/2017 00:15:00","CAPITL",61757,30.24,1.71,0.00
"01/31/2017 00:15:00","CENTRL",61754,28.65,0.11,0.00
"01/31/2017 00:15:00","DUNWOD",61760,30.30,1.77,0.00
"01/31/2017 00:15:00","GENESE",61753,27.79,-0.74,0.00
"01/31/2017 00:15:00","H Q",61844,27.90,-0.63,0.00
"01/31/2017 00:15:00","HUD VL",61758,30.44,1.91,0.00
"01/31/2017 00:15:00","LONGIL",61762,30.61,2.08,0.00
"01/31/2017 00:15:00","MHK VL",61756,29.56,1.03,0.00
"01/31/2017 00:15:00","MILLWD",61759,30.41,1.88,0.00
