"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/03/2017 00:05:00","CAPITL",61757,29.42,1.61,0.00
"01/03/2017 00:05:00","CENTRL",61754,27.97,0.17,0.00
"01/03/2017 00:05:00","DUNWOD",61760,29.95,2.14,0.00
"01/03/2017 00:05:00","GENESE",61753,27.39,-0.42,0.00
"01/03/2017 00:05:00","H Q",61844,27.14,-0.67,0.00
"01/03/2017 00:05:00","HUD VL",61758,29.92,2.11,0.00
"01/03/2017 00:05:00","LONGIL",61762,30.73,2.92,-0.01
"01/03/2017 00:05:00","MHK VL",61756,28.58,0.78,0.00
"01/03/2017 00:05:00","MILLWD",61759,30.00,2.20,0.00
"01/03/2017 00:05:00","N.Y.C.",61761,30.11,2.31,0.00
"01/03/2017 00:05:00","NORTH",61755,27.25,-0.56,0.00
"01/03/2017 00:05:00","NPX",61845,29.64,1.83,0.00
"01/03/2017 00:05:00","O H",61846,26.53,-1.28,0.00
"01/03/2017 00:05:00","PJM",61847,28.22,0.42,0.00
"01/03/2017 00:05:00","WEST",61752,26.94,-0.86,0.00
"01/03/2017 00:10:00","CAPITL",61757,29.44,1.64,0.00
"01/03/2017 00:10:00","CENTRL",61754,27.92,0.11,0.00
"01/03/2017 00:10:00","DUNWOD",61760,29.95,2.14,0.00
"01/03/2017 00:10:00","GENESE",61753,27.33,-0.47,0.00
"01/03/2017 00:10:00","H Q",61844,27.14,-0.67,0.00
"01/03/2017 00:10:00","HUD VL",61758,29.92,2.11,0.00
"01/03/2017 00:10:00","LONGIL",61762,30.70,2.89,-0.01
"01/03/2017 00:10:00","MHK VL",61756,28.58,0.78,0.00
"01/03/2017 00:10:00","MILLWD",61759,30.00,2.20,0.00
"01/03/2017 00:10:00","N.Y.C.",61761,30.08,2.28,0.00
"01/03/2017 00:10:00","NORTH",61755,27.30,-0.50,0.00
"01/03/2017 00:10:00","NPX",61845,29.64,1.83,0.00
"01/03/2017 00:10:00","O H",61846,26.44,-1.36,0.00
"01/03/2017 00:10:00","PJM",61847,28.14,0.33,0.00
"01/03/2017 00:10:00","WEST",61752,26.89,-0.92,0.00
"01/03/2017 00:15:00","CAPITL",61757,29.47,1.61,0.00
"01/03/2017 00:15:00","CENTRL",61754,27.97,0.11,0.00
"01/03/2017 00:15:00","DUNWOD",61760,30.00,2.15,0.00
"01/03/2017 00:15:00","GENESE",61753,27.35,-0.50,0.00
"01/03/2017 00:15:00","H Q",61844,27.22,-0.64,0.00
"01/03/2017 00:15:00","HUD VL",61758,29.97,2.12,0.00
"01/03/2017 00:15:00","LONGIL",61762,30.73,2.87,-0.01
"01/03/2017 00:15:00","MHK VL",61756,28.66,0.81,0.00
"01/03/2017 00:15:00","MILLWD",61759,30.06,2.20,0.00
"01/03/2017 00:15:00","N.Y.C.",61761,30.14,2.28,0.00
"01/03/2017 00:15:00","NORTH",61755,27.38,-0.47,0.00
"01/03/2017 00:15:00","NPX",61845,29.66,1.81,0.00
"01/03/2017 00:15:00","O H",61846,26.46,-1.39,0.00
"01/03/2017 00:15:00","PJM",61847,28.25,0.39,0.00
"01/03/2017 00:15:00","WEST",61752,26.85,-1.00,0.00
"01/03/2017 00:20:00","CAPITL",61757,29.42,1.61,0.00
"01/03/2017 00:20:00","CENTRL",61754,27.92,0.11,0.00
"01/03/2017 00:20:00","DUNWOD",61760,29.90,2.09,0.00
"01/03/2017 00:20:00","GENESE",61753,27.20,-0.61,0.00
"01/03/2017 00:20:00","H Q",61844,27.20,-0.61,0.00
"01/03/2017 00:20:00","HUD VL",61758,29.87,2.06,0.00
"01/03/2017 00:20:00","LONGIL",61762,30.60,2.78,-0.01
"01/03/2017 00:20:00","MHK VL",61756,28.62,0.81,0.00
"01/03/2017 00:20:00","MILLWD",61759,29.95,2.14,0.00
"01/03/2017 00:20:00","N.Y.C.",61761,30.04,2.23,0.00
