"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/09/2017 00:05:00","CAPITL",61757,35.04,2.51,0.00
"01/09/2017 00:05:00","CENTRL",61754,32.44,-0.10,0.00
"01/09/2017 00:05:00","DUNWOD",61760,35.63,3.09,0.00
"01/09/2017 00:05:00","GENESE",61753,31.26,-1.27,0.00
"01/09/2017 00:05:00","H Q",61844,31.72,-0.81,0.00
"01/09/2017 00:05:00","HUD VL",61758,35.52,2.99,0.00
"01/09/2017 00:05:00","LONGIL",61762,36.76,4.23,0.00
"01/09/2017 00:05:00","MHK VL",61756,33.80,1.27,0.00
"01/09/2017 00:05:00","MILLWD",61759,35.72,3.19,0.00
"01/09/2017 00:05:00","N.Y.C.",61761,35.92,3.38,0.00
"01/09/2017 00:05:00","NORTH",61755,31.95,-0.58,0.00
"01/09/2017 00:05:00","NPX",61845,35.00,2.47,0.00
"01/09/2017 00:05:00","O H",61846,29.93,-2.60,0.00
"01/09/2017 00:05:00","PJM",61847,32.76,0.23,0.00
"01/09/2017 00:05:00","WEST",61752,30.48,-2.05,0.00
"01/09/2017 00:10:00","CAPITL",61757,34.28,2.48,0.00
"01/09/2017 00:10:00","CENTRL",61754,31.74,-0.06,0.00
"01/09/2017 00:10:00","DUNWOD",61760,34.79,2.99,0.00
"01/09/2017 00:10:00","GENESE",61753,30.66,-1.14,0.00
"01/09/2017 00:10:00","H Q",61844,31.00,-0.79,0.00
"01/09/2017 00:10:00","HUD VL",61758,34.69,2.89,0.00
"01/09/2017 00:10:00","LONGIL",61762,35.84,4.04,0.00
"01/09/2017 00:10:00","MHK VL",61756,33.04,1.24,0.00
"01/09/2017 00:10:00","MILLWD",61759,34.88,3.08,0.00
"01/09/2017 00:10:00","N.Y.C.",61761,35.04,3.25,0.00
"01/09/2017 00:10:00","NORTH",61755,31.19,-0.61,0.00
"01/09/2017 00:10:00","NPX",61845,34.21,2.42,0.00
"01/09/2017 00:10:00","O H",61846,29.41,-2.39,0.00
"01/09/2017 00:10:00","PJM",61847,32.05,0.25,0.00
"01/09/2017 00:10:00","WEST",61752,29.99,-1.81,0.00
"01/09/2017 00:15:00","CAPITL",61757,84.05,2.37,-50.84
"01/09/2017 00:15:00","CENTRL",61754,35.88,-0.18,-5.24
"01/09/2017 00:15:00","DUNWOD",61760,69.31,2.78,-35.70
"01/09/2017 00:15:00","GENESE",61753,33.59,-1.32,-4.09
"01/09/2017 00:15:00","H Q",61844,30.12,-0.71,0.00
"01/09/2017 00:15:00","HUD VL",61758,68.94,2.71,-35.39
"01/09/2017 00:15:00","LONGIL",61762,70.29,3.76,-35.70
"01/09/2017 00:15:00","MHK VL",61756,37.78,1.20,-5.75
"01/09/2017 00:15:00","MILLWD",61759,69.90,2.87,-36.20
"01/09/2017 00:15:00","N.Y.C.",61761,69.52,2.99,-35.70
"01/09/2017 00:15:00","NORTH",61755,30.37,-0.46,0.00
"01/09/2017 00:15:00","NPX",61845,77.27,2.31,-44.13
"01/09/2017 00:15:00","O H",61846,33.84,-2.59,-5.59
"01/09/2017 00:15:00","PJM",61847,50.46,0.09,-19.54
"01/09/2017 00:15:00","WEST",61752,33.97,-2.13,-5.26
"01/09/2017 00:20:00","CAPITL",61757,34.97,2.44,0.00
"01/09/2017 00:20:00","CENTRL",61754,32.47,-0.06,0.00
"01/09/2017 00:20:00","DUNWOD",61760,35.40,2.86,0.00
"01/09/2017 00:20:00","GENESE",61753,31.36,-1.17,0.00
"01/09/2017 00:20:00","H Q",61844,31.75,-0.78,0.00
"01/09/2017 00:20:00","HUD VL",61758,35.33,2.80,0.00
"01/09/2017 00:20:00","LONGIL",61762,36.40,3.87,0.00
"01/09/2017 00:20:00","MHK VL",61756,33.80,1.27,0.00
"01/09/2017 00:20:00","MILLWD",61759,35.52,2.99,0.00
"01/09/2017 00:20:00","N.Y.C.",61761,35.63,3.09,0.00
"01/09/2017 00:20:00","NORTH",61755,32.05,-0.49,0.00
"01/09/2017 00:20:00","NPX",61845,34.88,2.34,0.00
"01/09/2017 00:20:00","O H",61846,30.09,-2.44,0.00
"01/09/2017 00:20:00","PJM",61847,32.73,0.20,0.00
"01/09/2017 00:20:00","WEST",61752,30.65,-1.89,0.00
"01/09/2017 00:25:00","CAPITL",61757,34.94,2.44,0.00
"01/09/2017 00:25:00","CENTRL",61754,32.44,-0.06,0.00
"01/09/2017 00:25:00","DUNWOD",61760,35.33,2.83,0.00
"01/09/2017 00:25:00","GENESE",61753,31.30,-1.20,0.00
"01/09/2017 00:25:00","H Q",61844,31.72,-0.78,0.00
"01/09/2017 00:25:00","HUD VL",61758,35.30,2.80,0.00
"01/09/2017 00:25:00","LONGIL",61762,36.37,3.87,0.00
"01/09/2017 00:25:00","MHK VL",61756,33.77,1.27,0.00
"01/09/2017 00:25:00","MILLWD",61759,35.46,2.96,0.00
"01/09/2017 00:25:00","N.Y.C.",61761,35.59,3.09,0.00
"01/09/2017 00:25:00","NORTH",61755,32.01,-0.49,0.00
"01/09/2017 00:25:00","NPX",61845,34.84,2.34,0.00
"01/09/2017 00:25:00","O H",61846,30.06,-2.44,0.00
"01/09/2017 00:25:00","PJM",61847,32.70,0.20,0.00
"01/09/2017 00:25:00","WEST",61752,30.62,-1.89,0.00
"01/09/2017 00:30:00","CAPITL",61757,37.10,2.65,0.00
"01/09/2017 00:30:00","CENTRL",61754,34.35,-0.10,0.00
"01/09/2017 00:30:00","DUNWOD",61760,37.52,3.07,0.00
"01/09/2017 00:30:00","GENESE",61753,33.21,-1.24,0.00
"01/09/2017 00:30:00","H Q",61844,33.66,-0.79,0.00
"01/09/2017 00:30:00","HUD VL",61758,37.45,3.00,0.00
"01/09/2017 00:30:00","LONGIL",61762,38.58,4.13,0.00
"01/09/2017 00:30:00","MHK VL",61756,35.79,1.34,0.00
"01/09/2017 00:30:00","MILLWD",61759,37.62,3.17,0.00
"01/09/2017 00:30:00","N.Y.C.",61761,37.76,3.31,0.00
"01/09/2017 00:30:00","NORTH",61755,33.97,-0.48,0.00
"01/09/2017 00:30:00","NPX",61845,36.97,2.51,0.00
"01/09/2017 00:30:00","O H",61846,31.90,-2.55,0.00
"01/09/2017 00:30:00","PJM",61847,34.62,0.17,0.00
"01/09/2017 00:30:00","WEST",61752,32.49,-1.96,0.00
"01/09/2017 00:35:00","CAPITL",61757,84.13,2.37,-51.01
"01/09/2017 00:35:00","CENTRL",61754,35.82,-0.18,-5.25
"01/09/2017 00:35:00","DUNWOD",61760,69.28,2.71,-35.82
"01/09/2017 00:35:00","GENESE",61753,33.68,-1.17,-4.10
"01/09/2017 00:35:00","H Q",61844,30.08,-0.68,0.00
"01/09/2017 00:35:00","HUD VL",61758,68.91,2.65,-35.51
"01/09/2017 00:35:00","LONGIL",61762,70.23,3.66,-35.82
