"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/27/2017 00:05:00","CAPITL",61757,122.98,-1.09,-141.04
"01/27/2017 00:05:00","CENTRL",61754,0.51,-0.14,-17.62
"01/27/2017 00:05:00","DUNWOD",61760,86.75,-1.27,-105.00
"01/27/2017 00:05:00","GENESE",61753,-2.49,0.24,-14.25
"01/27/2017 00:05:00","H Q",61844,-16.50,0.48,0.00
"01/27/2017 00:05:00","HUD VL",61758,86.81,-1.34,-105.13
"01/27/2017 00:05:00","LONGIL",61762,86.30,-1.73,-105.01
"01/27/2017 00:05:00","MHK VL",61756,1.45,-0.44,-18.86
"01/27/2017 00:05:00","MILLWD",61759,87.71,-1.31,-106.00
"01/27/2017 00:05:00","N.Y.C.",61761,86.73,-1.29,-104.99
"01/27/2017 00:05:00","NORTH",61755,-16.18,0.80,0.00
"01/27/2017 00:05:00","NPX",61845,108.07,-1.09,-126.13
"01/27/2017 00:05:00","O H",61846,2.51,0.76,-18.73
"01/27/2017 00:05:00","PJM",61847,41.88,-0.27,-59.13
"01/27/2017 00:05:00","WEST",61752,1.63,0.49,-18.12
"01/27/2017 00:10:00","CAPITL",61757,87.29,-0.75,-99.67
"01/27/2017 00:10:00","CENTRL",61754,0.70,-0.12,-12.45
"01/27/2017 00:10:00","DUNWOD",61760,61.68,-0.88,-74.20
"01/27/2017 00:10:00","GENESE",61753,-1.40,0.16,-10.07
"01/27/2017 00:10:00","H Q",61844,-11.29,0.34,0.00
"01/27/2017 00:10:00","HUD VL",61758,61.72,-0.93,-74.29
"01/27/2017 00:10:00","LONGIL",61762,61.38,-1.22,-74.24
"01/27/2017 00:10:00","MHK VL",61756,1.38,-0.31,-13.33
"01/27/2017 00:10:00","MILLWD",61759,62.36,-0.91,-74.90
"01/27/2017 00:10:00","N.Y.C.",61761,61.64,-0.92,-74.19
"01/27/2017 00:10:00","NORTH",61755,-11.07,0.56,0.00
"01/27/2017 00:10:00","NPX",61845,76.75,-0.75,-89.13
"01/27/2017 00:10:00","O H",61846,2.10,0.50,-13.23
"01/27/2017 00:10:00","PJM",61847,29.92,-0.23,-41.78
"01/27/2017 00:10:00","WEST",61752,1.50,0.33,-12.80
"01/27/2017 00:15:00","CAPITL",61757,49.02,-0.38,-55.37
"01/27/2017 00:15:00","CENTRL",61754,0.92,-0.02,-6.91
"01/27/2017 00:15:00","DUNWOD",61760,34.80,-0.45,-41.22
"01/27/2017 00:15:00","GENESE",61753,-0.24,0.13,-5.60
"01/27/2017 00:15:00","H Q",61844,-5.81,0.16,0.00
"01/27/2017 00:15:00","HUD VL",61758,34.84,-0.47,-41.27
"01/27/2017 00:15:00","LONGIL",61762,36.60,-0.61,-43.19
"01/27/2017 00:15:00","MHK VL",61756,1.42,-0.15,-7.54
"01/27/2017 00:15:00","MILLWD",61759,35.18,-0.46,-41.60
"01/27/2017 00:15:00","N.Y.C.",61761,34.77,-0.48,-41.22
"01/27/2017 00:15:00","NORTH",61755,-5.70,0.26,0.00
"01/27/2017 00:15:00","NPX",61845,43.16,-0.38,-49.51
"01/27/2017 00:15:00","O H",61846,1.71,0.33,-7.35
"01/27/2017 00:15:00","PJM",61847,17.17,-0.07,-23.21
"01/27/2017 00:15:00","WEST",61752,1.38,0.24,-7.11
"01/27/2017 00:20:00","CAPITL",61757,39.99,-0.29,-44.89
"01/27/2017 00:20:00","CENTRL",61754,0.97,-0.02,-5.60
"01/27/2017 00:20:00","DUNWOD",61760,28.46,-0.35,-33.41
"01/27/2017 00:20:00","GENESE",61753,0.03,0.10,-4.54
"01/27/2017 00:20:00","H Q",61844,-4.49,0.12,0.00
"01/27/2017 00:20:00","HUD VL",61758,28.49,-0.36,-33.46
"01/27/2017 00:20:00","LONGIL",61762,30.75,-0.48,-35.84
"01/27/2017 00:20:00","MHK VL",61756,1.39,-0.12,-6.11
"01/27/2017 00:20:00","MILLWD",61759,28.77,-0.35,-33.73
"01/27/2017 00:20:00","N.Y.C.",61761,28.43,-0.38,-33.41
"01/27/2017 00:20:00","NORTH",61755,-4.41,0.19,0.00
"01/27/2017 00:20:00","NPX",61845,35.24,-0.29,-40.14
"01/27/2017 00:20:00","O H",61846,1.60,0.25,-5.96
"01/27/2017 00:20:00","PJM",61847,14.15,-0.06,-18.82
"01/27/2017 00:20:00","WEST",61752,1.34,0.18,-5.77
"01/27/2017 00:25:00","CAPITL",61757,39.58,-0.28,-44.40
"01/27/2017 00:25:00","CENTRL",61754,0.98,-0.03,-5.54
"01/27/2017 00:25:00","DUNWOD",61760,28.18,-0.34,-33.05
"01/27/2017 00:25:00","GENESE",61753,0.05,0.09,-4.49
