"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/17/2017 00:05:00","CAPITL",61757,24.73,1.44,0.00
"01/17/2017 00:05:00","CENTRL",61754,23.73,0.44,0.00
"01/17/2017 00:05:00","DUNWOD",61760,25.11,1.82,0.00
"01/17/2017 00:05:00","GENESE",61753,23.54,0.26,0.00
"01/17/2017 00:05:00","H Q",61844,22.52,-0.77,0.00
"01/17/2017 00:05:00","HUD VL",61758,25.08,1.79,0.00
"01/17/2017 00:05:00","LONGIL",61762,25.53,2.24,-0.01
"01/17/2017 00:05:00","MHK VL",61756,24.03,0.75,0.00
"01/17/2017 00:05:00","MILLWD",61759,25.15,1.86,0.00
"01/17/2017 00:05:00","N.Y.C.",61761,25.29,2.00,0.00
"01/17/2017 00:05:00","NORTH",61755,22.36,-0.93,0.00
"01/17/2017 00:05:00","NPX",61845,30.76,1.54,-5.93
"01/17/2017 00:05:00","O H",61846,22.91,-0.37,0.00
"01/17/2017 00:05:00","PJM",61847,23.73,0.44,0.00
"01/17/2017 00:05:00","WEST",61752,23.45,0.16,0.00
"01/17/2017 00:10:00","CAPITL",61757,27.09,1.61,0.00
"01/17/2017 00:10:00","CENTRL",61754,25.89,0.41,0.00
"01/17/2017 00:10:00","DUNWOD",61760,27.47,1.99,0.00
"01/17/2017 00:10:00","GENESE",61753,25.71,0.23,0.00
"01/17/2017 00:10:00","H Q",61844,24.67,-0.82,0.00
"01/17/2017 00:10:00","HUD VL",61758,27.45,1.96,0.00
"01/17/2017 00:10:00","LONGIL",61762,27.89,2.39,-0.01
"01/17/2017 00:10:00","MHK VL",61756,26.28,0.79,0.00
"01/17/2017 00:10:00","MILLWD",61759,27.52,2.04,0.00
"01/17/2017 00:10:00","N.Y.C.",61761,27.68,2.19,0.00
"01/17/2017 00:10:00","NORTH",61755,24.49,-0.99,0.00
"01/17/2017 00:10:00","NPX",61845,33.13,1.71,-5.93
"01/17/2017 00:10:00","O H",61846,24.98,-0.51,0.00
"01/17/2017 00:10:00","PJM",61847,25.89,0.41,0.00
"01/17/2017 00:10:00","WEST",61752,25.56,0.08,0.00
"01/17/2017 00:15:00","CAPITL",61757,27.43,1.63,0.00
"01/17/2017 00:15:00","CENTRL",61754,26.13,0.33,0.00
"01/17/2017 00:15:00","DUNWOD",61760,27.79,1.99,0.00
"01/17/2017 00:15:00","GENESE",61753,25.88,0.08,0.00
"01/17/2017 00:15:00","H Q",61844,25.00,-0.80,0.00
"01/17/2017 00:15:00","HUD VL",61758,27.76,1.96,0.00
"01/17/2017 00:15:00","LONGIL",61762,28.25,2.45,0.00
"01/17/2017 00:15:00","MHK VL",61756,26.60,0.80,0.00
"01/17/2017 00:15:00","MILLWD",61759,27.81,2.01,0.00
