"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/02/2017 00:55:00","WEST",61752,21.81,-1.39,0.00
"01/02/2017 01:00:00","CAPITL",61757,29.28,1.81,0.00
"01/02/2017 01:00:00","CENTRL",61754,27.61,0.14,0.00
"01/02/2017 01:00:00","DUNWOD",61760,29.69,2.22,0.00
"01/02/2017 01:00:00","GENESE",61753,26.43,-1.04,0.00
"01/02/2017 01:00:00","H Q",61844,26.73,-0.74,0.00
"01/02/2017 01:00:00","HUD VL",61758,29.72,2.25,0.00
"01/02/2017 01:00:00","LONGIL",61762,30.45,2.97,-0.01
"01/02/2017 01:00:00","MHK VL",61756,28.38,0.91,0.00
"01/02/2017 01:00:00","MILLWD",61759,29.78,2.31,0.00
"01/02/2017 01:00:00","N.Y.C.",61761,29.78,2.31,0.00
"01/02/2017 01:00:00","NORTH",61755,26.62,-0.85,0.00
"01/02/2017 01:00:00","NPX",61845,34.61,1.98,-5.16
"01/02/2017 01:00:00","O H",61846,25.49,-1.98,0.00
"01/02/2017 01:00:00","PJM",61847,27.94,0.47,0.00
"01/02/2017 01:00:00","WEST",61752,25.74,-1.73,0.00
"01/02/2017 01:05:00","CAPITL",61757,28.90,1.74,0.00
"01/02/2017 01:05:00","CENTRL",61754,27.27,0.11,0.00
"01/02/2017 01:05:00","DUNWOD",61760,29.30,2.15,0.00
"01/02/2017 01:05:00","GENESE",61753,26.04,-1.11,0.00
"01/02/2017 01:05:00","H Q",61844,26.48,-0.68,0.00
"01/02/2017 01:05:00","HUD VL",61758,29.33,2.17,0.00
"01/02/2017 01:05:00","LONGIL",61762,30.02,2.85,-0.01
"01/02/2017 01:05:00","MHK VL",61756,28.05,0.89,0.00
"01/02/2017 01:05:00","MILLWD",61759,29.39,2.23,0.00
"01/02/2017 01:05:00","N.Y.C.",61761,29.39,2.23,0.00
"01/02/2017 01:05:00","NORTH",61755,26.40,-0.76,0.00
"01/02/2017 01:05:00","NPX",61845,24.44,1.87,4.60
"01/02/2017 01:05:00","O H",61846,25.12,-2.04,0.00
"01/02/2017 01:05:00","PJM",61847,27.57,0.41,0.00
"01/02/2017 01:05:00","WEST",61752,25.34,-1.82,0.00
"01/02/2017 01:10:00","CAPITL",61757,28.77,1.73,0.00
"01/02/2017 01:10:00","CENTRL",61754,27.15,0.11,0.00
"01/02/2017 01:10:00","DUNWOD",61760,29.17,2.14,0.00
"01/02/2017 01:10:00","GENESE",61753,25.98,-1.05,0.00
"01/02/2017 01:10:00","H Q",61844,26.36,-0.67,0.00
"01/02/2017 01:10:00","HUD VL",61758,29.20,2.16,0.00
"01/02/2017 01:10:00","LONGIL",61762,29.86,2.81,-0.01
"01/02/2017 01:10:00","MHK VL",61756,27.93,0.89,0.00
"01/02/2017 01:10:00","MILLWD",61759,29.26,2.22,0.00
"01/02/2017 01:10:00","N.Y.C.",61761,29.26,2.22,0.00
"01/02/2017 01:10:00","NORTH",61755,26.31,-0.73,0.00
"01/02/2017 01:10:00","NPX",61845,24.31,1.86,4.60
"01/02/2017 01:10:00","O H",61846,25.07,-1.97,0.00
"01/02/2017 01:10:00","PJM",61847,27.44,0.41,0.00
"01/02/2017 01:10:00","WEST",61752,25.31,-1.73,0.00
"01/02/2017 01:15:00","CAPITL",61757,29.08,1.46,-4.83
"01/02/2017 01:15:00","CENTRL",61754,23.36,0.07,-0.50
"01/02/2017 01:15:00","DUNWOD",61760,27.93,1.80,-3.34
"01/02/2017 01:15:00","GENESE",61753,22.26,-0.91,-0.38
"01/02/2017 01:15:00","H Q",61844,22.22,-0.57,0.00
"01/02/2017 01:15:00","HUD VL",61758,27.96,1.80,-3.37
"01/02/2017 01:15:00","LONGIL",61762,28.46,2.33,-3.35
"01/02/2017 01:15:00","MHK VL",61756,24.08,0.73,-0.56
"01/02/2017 01:15:00","MILLWD",61759,28.07,1.87,-3.41
"01/02/2017 01:15:00","N.Y.C.",61761,28.00,1.87,-3.34
"01/02/2017 01:15:00","NORTH",61755,22.20,-0.59,0.00
"01/02/2017 01:15:00","NPX",61845,23.97,1.57,0.39
"01/02/2017 01:15:00","O H",61846,21.66,-1.66,-0.53
"01/02/2017 01:15:00","PJM",61847,24.97,0.34,-1.84
"01/02/2017 01:15:00","WEST",61752,21.83,-1.46,-0.50
"01/02/2017 01:20:00","CAPITL",61757,27.97,1.30,-6.35
"01/02/2017 01:20:00","CENTRL",61754,21.05,0.08,-0.65
"01/02/2017 01:20:00","DUNWOD",61760,26.29,1.59,-4.39
"01/02/2017 01:20:00","GENESE",61753,20.05,-0.77,-0.50
"01/02/2017 01:20:00","H Q",61844,19.81,-0.51,0.00
"01/02/2017 01:20:00","HUD VL",61758,26.34,1.60,-4.42
"01/02/2017 01:20:00","LONGIL",61762,26.76,2.05,-4.40
"01/02/2017 01:20:00","MHK VL",61756,21.70,0.65,-0.73
"01/02/2017 01:20:00","MILLWD",61759,26.44,1.65,-4.47
"01/02/2017 01:20:00","N.Y.C.",61761,26.35,1.65,-4.39
"01/02/2017 01:20:00","NORTH",61755,19.79,-0.53,0.00
"01/02/2017 01:20:00","NPX",61845,27.24,1.40,-5.52
"01/02/2017 01:20:00","O H",61846,19.57,-1.44,-0.69
"01/02/2017 01:20:00","PJM",61847,23.04,0.31,-2.42
"01/02/2017 01:20:00","WEST",61752,19.73,-1.24,-0.65
"01/02/2017 01:25:00","CAPITL",61757,22.34,1.36,-0.07
"01/02/2017 01:25:00","CENTRL",61754,21.03,0.11,-0.01
"01/02/2017 01:25:00","DUNWOD",61760,22.57,1.61,-0.05
"01/02/2017 01:25:00","GENESE",61753,20.17,-0.75,-0.01
"01/02/2017 01:25:00","H Q",61844,20.40,-0.52,0.00
"01/02/2017 01:25:00","HUD VL",61758,22.60,1.63,-0.05
"01/02/2017 01:25:00","LONGIL",61762,23.06,2.09,-0.05
"01/02/2017 01:25:00","MHK VL",61756,21.59,0.67,-0.01
"01/02/2017 01:25:00","MILLWD",61759,22.64,1.67,-0.05
"01/02/2017 01:25:00","N.Y.C.",61761,22.64,1.67,-0.05
"01/02/2017 01:25:00","NORTH",61755,20.35,-0.56,0.00
"01/02/2017 01:25:00","NPX",61845,22.42,1.44,-0.06
"01/02/2017 01:25:00","O H",61846,19.50,-1.42,-0.01
"01/02/2017 01:25:00","PJM",61847,21.28,0.33,-0.03
"01/02/2017 01:25:00","WEST",61752,19.73,-1.19,-0.01
"01/02/2017 01:30:00","CAPITL",61757,32.52,1.26,-11.64
"01/02/2017 01:30:00","CENTRL",61754,20.90,0.08,-1.20
"01/02/2017 01:30:00","DUNWOD",61760,29.16,1.49,-8.05
"01/02/2017 01:30:00","GENESE",61753,19.86,-0.69,-0.92
"01/02/2017 01:30:00","H Q",61844,19.13,-0.49,0.00
"01/02/2017 01:30:00","HUD VL",61758,29.24,1.51,-8.11
"01/02/2017 01:30:00","LONGIL",61762,29.60,1.92,-8.05
"01/02/2017 01:30:00","MHK VL",61756,21.59,0.63,-1.34
"01/02/2017 01:30:00","MILLWD",61759,29.38,1.55,-8.20
"01/02/2017 01:30:00","N.Y.C.",61761,29.22,1.55,-8.05
"01/02/2017 01:30:00","NORTH",61755,19.11,-0.51,0.00
"01/02/2017 01:30:00","NPX",61845,31.08,1.34,-10.13
"01/02/2017 01:30:00","O H",61846,19.58,-1.31,-1.27
"01/02/2017 01:30:00","PJM",61847,24.33,0.27,-4.43
"01/02/2017 01:30:00","WEST",61752,19.72,-1.10,-1.20
"01/02/2017 01:35:00","CAPITL",61757,27.97,1.29,-6.46
"01/02/2017 01:35:00","CENTRL",61754,20.94,0.06,-0.66
"01/02/2017 01:35:00","DUNWOD",61760,26.20,1.52,-4.47
"01/02/2017 01:35:00","GENESE",61753,20.02,-0.71,-0.51
"01/02/2017 01:35:00","H Q",61844,19.71,-0.50,0.00
"01/02/2017 01:35:00","HUD VL",61758,26.27,1.56,-4.50
"01/02/2017 01:35:00","LONGIL",61762,26.64,1.96,-4.47
"01/02/2017 01:35:00","MHK VL",61756,21.59,0.63,-0.74
"01/02/2017 01:35:00","MILLWD",61759,26.35,1.58,-4.55
"01/02/2017 01:35:00","N.Y.C.",61761,26.26,1.58,-4.47
"01/02/2017 01:35:00","NORTH",61755,19.69,-0.53,0.00
"01/02/2017 01:35:00","NPX",61845,27.23,1.39,-5.62
"01/02/2017 01:35:00","O H",61846,19.55,-1.38,-0.71
"01/02/2017 01:35:00","PJM",61847,22.92,0.24,-2.46
"01/02/2017 01:35:00","WEST",61752,19.71,-1.17,-0.66
"01/02/2017 01:40:00","CAPITL",61757,27.97,1.32,-6.33
"01/02/2017 01:40:00","CENTRL",61754,21.05,0.08,-0.65
"01/02/2017 01:40:00","DUNWOD",61760,26.22,1.52,-4.37
"01/02/2017 01:40:00","GENESE",61753,20.07,-0.75,-0.50
"01/02/2017 01:40:00","H Q",61844,19.81,-0.51,0.00
"01/02/2017 01:40:00","HUD VL",61758,26.29,1.56,-4.41
"01/02/2017 01:40:00","LONGIL",61762,26.64,1.95,-4.37
"01/02/2017 01:40:00","MHK VL",61756,21.68,0.63,-0.73
"01/02/2017 01:40:00","MILLWD",61759,26.36,1.59,-4.46
"01/02/2017 01:40:00","N.Y.C.",61761,26.28,1.59,-4.37
"01/02/2017 01:40:00","NORTH",61755,19.79,-0.53,0.00
"01/02/2017 01:40:00","NPX",61845,27.21,1.38,-5.50
"01/02/2017 01:40:00","O H",61846,19.59,-1.42,-0.69
"01/02/2017 01:40:00","PJM",61847,23.01,0.28,-2.41
"01/02/2017 01:40:00","WEST",61752,19.75,-1.22,-0.65
"01/02/2017 01:45:00","CAPITL",61757,27.97,1.32,-6.33
"01/02/2017 01:45:00","CENTRL",61754,21.03,0.06,-0.65
"01/02/2017 01:45:00","DUNWOD",61760,26.22,1.52,-4.37
"01/02/2017 01:45:00","GENESE",61753,20.07,-0.75,-0.50
"01/02/2017 01:45:00","H Q",61844,19.81,-0.51,0.00
"01/02/2017 01:45:00","HUD VL",61758,26.27,1.54,-4.41
"01/02/2017 01:45:00","LONGIL",61762,26.64,1.95,-4.37
"01/02/2017 01:45:00","MHK VL",61756,21.68,0.63,-0.73
"01/02/2017 01:45:00","MILLWD",61759,26.36,1.59,-4.46
"01/02/2017 01:45:00","N.Y.C.",61761,26.28,1.59,-4.37
"01/02/2017 01:45:00","NORTH",61755,19.81,-0.51,0.00
"01/02/2017 01:45:00","NPX",61845,27.21,1.38,-5.50
"01/02/2017 01:45:00","O H",61846,19.59,-1.42,-0.69
"01/02/2017 01:45:00","PJM",61847,23.01,0.28,-2.41
"01/02/2017 01:45:00","WEST",61752,19.75,-1.22,-0.65
"01/02/2017 01:50:00","CAPITL",61757,33.77,1.11,-15.55
"01/02/2017 01:50:00","CENTRL",61754,18.76,0.05,-1.60
"01/02/2017 01:50:00","DUNWOD",61760,29.14,1.28,-10.75
"01/02/2017 01:50:00","GENESE",61753,17.71,-0.63,-1.23
"01/02/2017 01:50:00","H Q",61844,16.68,-0.43,0.00
"01/02/2017 01:50:00","HUD VL",61758,29.25,1.32,-10.83
"01/02/2017 01:50:00","LONGIL",61762,29.50,1.64,-10.75
"01/02/2017 01:50:00","MHK VL",61756,19.43,0.53,-1.79
"01/02/2017 01:50:00","MILLWD",61759,29.40,1.34,-10.96
"01/02/2017 01:50:00","N.Y.C.",61761,29.19,1.34,-10.75
"01/02/2017 01:50:00","NORTH",61755,16.68,-0.43,0.00
"01/02/2017 01:50:00","NPX",61845,31.81,1.18,-13.53
"01/02/2017 01:50:00","O H",61846,17.61,-1.20,-1.70
"01/02/2017 01:50:00","PJM",61847,23.24,0.22,-5.91
"01/02/2017 01:50:00","WEST",61752,17.68,-1.03,-1.60
"01/02/2017 01:55:00","CAPITL",61757,23.31,1.35,-1.18
"01/02/2017 01:55:00","CENTRL",61754,20.98,0.08,-0.12
"01/02/2017 01:55:00","DUNWOD",61760,23.13,1.54,-0.82
"01/02/2017 01:55:00","GENESE",61753,20.14,-0.73,-0.09
"01/02/2017 01:55:00","H Q",61844,20.26,-0.52,0.00
"01/02/2017 01:55:00","HUD VL",61758,23.18,1.58,-0.82
"01/02/2017 01:55:00","LONGIL",61762,23.57,1.97,-0.82
"01/02/2017 01:55:00","MHK VL",61756,21.56,0.64,-0.14
"01/02/2017 01:55:00","MILLWD",61759,23.21,1.60,-0.83
"01/02/2017 01:55:00","N.Y.C.",61761,23.19,1.60,-0.82
"01/02/2017 01:55:00","NORTH",61755,20.26,-0.52,0.00
"01/02/2017 01:55:00","NPX",61845,23.22,1.41,-1.03
"01/02/2017 01:55:00","O H",61846,19.51,-1.39,-0.13
"01/02/2017 01:55:00","PJM",61847,21.54,0.31,-0.45
"01/02/2017 01:55:00","WEST",61752,19.71,-1.18,-0.12
"01/02/2017 02:00:00","CAPITL",61757,19.78,1.22,0.00
"01/02/2017 02:00:00","CENTRL",61754,18.69,0.13,0.00
"01/02/2017 02:00:00","DUNWOD",61760,20.01,1.45,0.00
"01/02/2017 02:00:00","GENESE",61753,17.98,-0.58,0.00
"01/02/2017 02:00:00","H Q",61844,18.06,-0.50,0.00
"01/02/2017 02:00:00","HUD VL",61758,20.01,1.45,0.00
"01/02/2017 02:00:00","LONGIL",61762,20.40,1.84,0.00
"01/02/2017 02:00:00","MHK VL",61756,19.15,0.59,0.00
"01/02/2017 02:00:00","MILLWD",61759,20.06,1.50,0.00
"01/02/2017 02:00:00","N.Y.C.",61761,20.08,1.52,0.00
"01/02/2017 02:00:00","NORTH",61755,18.06,-0.50,0.00
"01/02/2017 02:00:00","NPX",61845,19.86,1.30,0.00
"01/02/2017 02:00:00","O H",61846,17.45,-1.11,0.00
"01/02/2017 02:00:00","PJM",61847,18.93,0.37,0.00
"01/02/2017 02:00:00","WEST",61752,17.63,-0.93,0.00
"01/02/2017 02:05:00","CAPITL",61757,27.96,1.33,-6.46
"01/02/2017 02:05:00","CENTRL",61754,21.00,0.16,-0.66
"01/02/2017 02:05:00","DUNWOD",61760,26.19,1.55,-4.46
"01/02/2017 02:05:00","GENESE",61753,20.02,-0.67,-0.51
"01/02/2017 02:05:00","H Q",61844,19.63,-0.54,0.00
"01/02/2017 02:05:00","HUD VL",61758,26.24,1.57,-4.50
"01/02/2017 02:05:00","LONGIL",61762,26.61,1.98,-4.46
"01/02/2017 02:05:00","MHK VL",61756,21.58,0.66,-0.74
"01/02/2017 02:05:00","MILLWD",61759,26.34,1.61,-4.55
"01/02/2017 02:05:00","N.Y.C.",61761,26.27,1.63,-4.46
"01/02/2017 02:05:00","NORTH",61755,19.63,-0.54,0.00
"01/02/2017 02:05:00","NPX",61845,27.22,1.43,-5.62
"01/02/2017 02:05:00","O H",61846,19.65,-1.23,-0.71
"01/02/2017 02:05:00","PJM",61847,23.09,0.46,-2.46
"01/02/2017 02:05:00","WEST",61752,19.79,-1.05,-0.66
"01/02/2017 02:10:00","CAPITL",61757,28.08,1.14,-9.34
"01/02/2017 02:10:00","CENTRL",61754,18.64,0.09,-0.96
"01/02/2017 02:10:00","DUNWOD",61760,25.41,1.35,-6.46
"01/02/2017 02:10:00","GENESE",61753,17.77,-0.56,-0.74
"01/02/2017 02:10:00","H Q",61844,17.14,-0.46,0.00
"01/02/2017 02:10:00","HUD VL",61758,25.47,1.37,-6.50
"01/02/2017 02:10:00","LONGIL",61762,25.78,1.73,-6.46
"01/02/2017 02:10:00","MHK VL",61756,19.23,0.56,-1.08
"01/02/2017 02:10:00","MILLWD",61759,25.58,1.41,-6.58
"01/02/2017 02:10:00","N.Y.C.",61761,25.47,1.42,-6.46
"01/02/2017 02:10:00","NORTH",61755,17.17,-0.42,0.00
"01/02/2017 02:10:00","NPX",61845,26.97,1.25,-8.13
"01/02/2017 02:10:00","O H",61846,17.52,-1.09,-1.02
"01/02/2017 02:10:00","PJM",61847,21.46,0.32,-3.55
"01/02/2017 02:10:00","WEST",61752,17.64,-0.92,-0.96
"01/02/2017 02:15:00","CAPITL",61757,21.56,1.21,-2.02
"01/02/2017 02:15:00","CENTRL",61754,18.63,0.09,-0.21
"01/02/2017 02:15:00","DUNWOD",61760,21.12,1.39,-1.40
"01/02/2017 02:15:00","GENESE",61753,17.92,-0.57,-0.16
