"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/11/2017 00:05:00","CAPITL",61757,53.16,3.24,0.00
"01/11/2017 00:05:00","CENTRL",61754,50.17,0.25,0.00
"01/11/2017 00:05:00","DUNWOD",61760,53.31,3.40,0.00
"01/11/2017 00:05:00","GENESE",61753,48.52,-1.40,0.00
"01/11/2017 00:05:00","H Q",61844,48.72,-1.20,0.00
"01/11/2017 00:05:00","HUD VL",61758,53.56,3.64,0.00
"01/11/2017 00:05:00","LONGIL",61762,54.56,4.64,-0.01
"01/11/2017 00:05:00","MHK VL",61756,51.76,1.85,0.00
"01/11/2017 00:05:00","MILLWD",61759,53.46,3.54,0.00
"01/11/2017 00:05:00","N.Y.C.",61761,53.35,3.44,0.00
"01/11/2017 00:05:00","NORTH",61755,47.97,-1.95,0.00
"01/11/2017 00:05:00","NPX",61845,52.31,3.20,0.80
"01/11/2017 00:05:00","O H",61846,46.47,-3.44,0.00
"01/11/2017 00:05:00","PJM",61847,50.01,0.10,0.00
"01/11/2017 00:05:00","WEST",61752,47.02,-2.90,0.00
"01/11/2017 00:09:11","CAPITL",61757,31.59,1.96,0.00
"01/11/2017 00:09:11","CENTRL",61754,29.72,0.09,0.00
"01/11/2017 00:09:11","DUNWOD",61760,31.71,2.07,0.00
"01/11/2017 00:09:11","GENESE",61753,28.63,-1.01,0.00
"01/11/2017 00:09:11","H Q",61844,28.95,-0.68,0.00
"01/11/2017 00:09:11","HUD VL",61758,31.83,2.19,0.00
"01/11/2017 00:09:11","LONGIL",61762,32.58,2.93,-0.01
"01/11/2017 00:09:11","MHK VL",61756,30.73,1.10,0.00
"01/11/2017 00:09:11","MILLWD",61759,31.80,2.16,0.00
"01/11/2017 00:09:11","N.Y.C.",61761,31.83,2.19,0.00
"01/11/2017 00:09:11","NORTH",61755,28.51,-1.13,0.00
"01/11/2017 00:09:11","NPX",61845,30.73,1.90,0.80
"01/11/2017 00:09:11","O H",61846,27.41,-2.22,0.00
"01/11/2017 00:09:11","PJM",61847,29.66,0.03,0.00
"01/11/2017 00:09:11","WEST",61752,27.71,-1.93,0.00
"01/11/2017 00:10:00","CAPITL",61757,32.99,1.83,-3.84
"01/11/2017 00:10:00","CENTRL",61754,27.91,0.19,-0.39
"01/11/2017 00:10:00","DUNWOD",61760,31.88,1.86,-2.70
"01/11/2017 00:10:00","GENESE",61753,26.95,-0.68,-0.31
"01/11/2017 00:10:00","H Q",61844,26.64,-0.68,0.00
"01/11/2017 00:10:00","HUD VL",61758,31.99,1.99,-2.68
