"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/13/2017","01/10/2017","Actual","ALB",37,17,33,14
"01/13/2017","01/10/2017","Actual","ART",39,19,37,16
"01/13/2017","01/10/2017","Actual","BGM",27,10,24,9
"01/13/2017","01/10/2017","Actual","BUF",45,18,41,15
"01/13/2017","01/10/2017","Actual","ELM",32,8,29,7
"01/13/2017","01/10/2017","Actual","HPN",39,14,37,12
"01/13/2017","01/10/2017","Actual","ISP",45,8,42,8
"01/13/2017","01/10/2017","Actual","JFK",46,22,42,19
"01/13/2017","01/10/2017","Actual","LGA",46,23,42,19
"01/13/2017","01/10/2017","Actual","MSS",35,20,33,17
"01/13/2017","01/10/2017","Actual","MSV",32,7,28,6
"01/13/2017","01/10/2017","Actual","PLB",35,11,31,9
"01/13/2017","01/10/2017","Actual","POU",40,6,37,5
"01/13/2017","01/10/2017","Actual","ROC",38,19,35,16
"01/13/2017","01/10/2017","Actual","SWF",39,9,37,9
"01/13/2017","01/10/2017","Actual","SYR",33,12,30,10
"01/13/2017","01/10/2017","Actual","UCA",32,8,30,7
"01/13/2017","01/11/2017","Actual","ALB",50,37,43,34
"01/13/2017","01/11/2017","Actual","ART",48,37,41,35
"01/13/2017","01/11/2017","Actual","BGM",42,27,40,26
"01/13/2017","01/11/2017","Actual","BUF",51,36,46,33
"01/13/2017","01/11/2017","Actual","ELM",49,32,43,29
"01/13/2017","01/11/2017","Actual","HPN",52,41,44,39
"01/13/2017","01/11/2017","Actual","ISP",50,42,45,42
"01/13/2017","01/11/2017","Actual","JFK",50,43,45,40
"01/13/2017","01/11/2017","Actual","LGA",53,44,45,41
"01/13/2017","01/11/2017","Actual","MSS",48,35,38,32
"01/13/2017","01/11/2017","Actual","MSV",43,28,40,28
"01/13/2017","01/11/2017","Actual","PLB",46,35,38,33
"01/13/2017","01/11/2017","Actual","POU",49,37,42,35
"01/13/2017","01/11/2017","Actual","ROC",51,39,44,34
"01/13/2017","01/11/2017","Actual","SWF",48,37,43,36
"01/13/2017","01/11/2017","Actual","SYR",48,33,43,30
"01/13/2017","01/11/2017","Actual","UCA",45,33,40,31
"01/13/2017","01/12/2017","Actual","ALB",53,44,51,42
"01/13/2017","01/12/2017","Actual","ART",53,35,52,34
"01/13/2017","01/12/2017","Actual","BGM",50,39,49,39
"01/13/2017","01/12/2017","Actual","BUF",57,34,54,32
"01/13/2017","01/12/2017","Actual","ELM",54,43,51,42
"01/13/2017","01/12/2017","Actual","HPN",63,43,56,43
"01/13/2017","01/12/2017","Actual","ISP",54,47,51,47
"01/13/2017","01/12/2017","Actual","JFK",59,46,53,44
"01/13/2017","01/12/2017","Actual","LGA",67,47,57,45
"01/13/2017","01/12/2017","Actual","MSS",50,33,49,32
"01/13/2017","01/12/2017","Actual","MSV",52,39,52,38
"01/13/2017","01/12/2017","Actual","PLB",43,37,42,34
"01/13/2017","01/12/2017","Actual","POU",56,40,53,40
"01/13/2017","01/12/2017","Actual","ROC",56,37,54,35
"01/13/2017","01/12/2017","Actual","SWF",59,41,55,41
"01/13/2017","01/12/2017","Actual","SYR",54,36,52,36
"01/13/2017","01/12/2017","Actual","UCA",51,37,50,37
"01/13/2017","01/13/2017","Forecast","ALB",44,21,41,18
"01/13/2017","01/13/2017","Forecast","ART",33,11,32,9
"01/13/2017","01/13/2017","Forecast","BGM",39,19,39,17
"01/13/2017","01/13/2017","Forecast","BUF",33,21,31,19
"01/13/2017","01/13/2017","Forecast","ELM",42,21,38,19
"01/13/2017","01/13/2017","Forecast","HPN",61,30,55,25
"01/13/2017","01/13/2017","Forecast","ISP",55,29,52,25
"01/13/2017","01/13/2017","Forecast","JFK",57,32,53,27
"01/13/2017","01/13/2017","Forecast","LGA",63,34,56,28
"01/13/2017","01/13/2017","Forecast","MSS",34,7,33,5
"01/13/2017","01/13/2017","Forecast","MSV",48,20,48,17
"01/13/2017","01/13/2017","Forecast","PLB",38,10,36,8
"01/13/2017","01/13/2017","Forecast","POU",55,24,53,21
"01/13/2017","01/13/2017","Forecast","ROC",36,21,34,18
"01/13/2017","01/13/2017","Forecast","SWF",57,26,55,22
"01/13/2017","01/13/2017","Forecast","SYR",35,18,35,16
"01/13/2017","01/13/2017","Forecast","UCA",36,14,36,12
"01/13/2017","01/14/2017","Forecast","ALB",27,15,22,12
"01/13/2017","01/14/2017","Forecast","ART",24,6,21,5
"01/13/2017","01/14/2017","Forecast","BGM",26,15,22,13
"01/13/2017","01/14/2017","Forecast","BUF",30,19,26,17
"01/13/2017","01/14/2017","Forecast","ELM",32,17,27,15
"01/13/2017","01/14/2017","Forecast","HPN",31,25,28,21
"01/13/2017","01/14/2017","Forecast","ISP",32,23,29,20
"01/13/2017","01/14/2017","Forecast","JFK",34,28,31,24
"01/13/2017","01/14/2017","Forecast","LGA",36,30,32,25
"01/13/2017","01/14/2017","Forecast","MSS",20,3,17,2
"01/13/2017","01/14/2017","Forecast","MSV",28,17,24,14
"01/13/2017","01/14/2017","Forecast","PLB",22,6,17,4
"01/13/2017","01/14/2017","Forecast","POU",31,19,26,16
"01/13/2017","01/14/2017","Forecast","ROC",31,18,26,16
"01/13/2017","01/14/2017","Forecast","SWF",31,21,26,18
"01/13/2017","01/14/2017","Forecast","SYR",28,14,24,12
"01/13/2017","01/14/2017","Forecast","UCA",25,9,21,8
