"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/20/2017","01/17/2017","Actual","ALB",34,20,33,19
"01/20/2017","01/17/2017","Actual","ART",36,18,36,18
"01/20/2017","01/17/2017","Actual","BGM",34,30,34,28
"01/20/2017","01/17/2017","Actual","BUF",45,32,44,30
"01/20/2017","01/17/2017","Actual","ELM",40,32,38,30
"01/20/2017","01/17/2017","Actual","HPN",38,36,36,32
"01/20/2017","01/17/2017","Actual","ISP",41,34,40,32
"01/20/2017","01/17/2017","Actual","JFK",42,40,41,35
"01/20/2017","01/17/2017","Actual","LGA",43,39,39,35
"01/20/2017","01/17/2017","Actual","MSS",34,18,31,17
"01/20/2017","01/17/2017","Actual","MSV",34,30,32,28
"01/20/2017","01/17/2017","Actual","PLB",34,22,32,21
"01/20/2017","01/17/2017","Actual","POU",37,31,35,29
"01/20/2017","01/17/2017","Actual","ROC",46,33,45,30
"01/20/2017","01/17/2017","Actual","SWF",37,34,36,32
"01/20/2017","01/17/2017","Actual","SYR",36,24,35,23
"01/20/2017","01/17/2017","Actual","UCA",32,23,32,22
"01/20/2017","01/18/2017","Actual","ALB",37,33,36,32
"01/20/2017","01/18/2017","Actual","ART",38,33,38,33
"01/20/2017","01/18/2017","Actual","BGM",36,33,36,33
"01/20/2017","01/18/2017","Actual","BUF",38,35,38,35
"01/20/2017","01/18/2017","Actual","ELM",42,37,39,35
"01/20/2017","01/18/2017","Actual","HPN",40,36,39,36
"01/20/2017","01/18/2017","Actual","ISP",42,38,42,38
"01/20/2017","01/18/2017","Actual","JFK",42,40,40,38
"01/20/2017","01/18/2017","Actual","LGA",44,39,41,38
"01/20/2017","01/18/2017","Actual","MSS",33,27,33,27
"01/20/2017","01/18/2017","Actual","MSV",36,30,35,29
"01/20/2017","01/18/2017","Actual","PLB",35,32,35,32
"01/20/2017","01/18/2017","Actual","POU",39,32,38,32
"01/20/2017","01/18/2017","Actual","ROC",46,38,44,36
"01/20/2017","01/18/2017","Actual","SWF",39,34,39,34
"01/20/2017","01/18/2017","Actual","SYR",37,34,37,34
"01/20/2017","01/18/2017","Actual","UCA",37,32,37,32
"01/20/2017","01/19/2017","Actual","ALB",42,35,38,34
"01/20/2017","01/19/2017","Actual","ART",38,33,38,33
"01/20/2017","01/19/2017","Actual","BGM",35,32,34,31
"01/20/2017","01/19/2017","Actual","BUF",36,33,36,33
"01/20/2017","01/19/2017","Actual","ELM",41,35,38,34
"01/20/2017","01/19/2017","Actual","HPN",48,34,42,33
"01/20/2017","01/19/2017","Actual","ISP",49,33,42,33
"01/20/2017","01/19/2017","Actual","JFK",54,38,44,36
"01/20/2017","01/19/2017","Actual","LGA",50,41,43,38
"01/20/2017","01/19/2017","Actual","MSS",38,33,36,33
"01/20/2017","01/19/2017","Actual","MSV",37,34,37,32
"01/20/2017","01/19/2017","Actual","PLB",39,32,36,32
"01/20/2017","01/19/2017","Actual","POU",47,32,41,32
"01/20/2017","01/19/2017","Actual","ROC",39,35,37,34
"01/20/2017","01/19/2017","Actual","SWF",46,34,41,34
"01/20/2017","01/19/2017","Actual","SYR",37,34,36,33
"01/20/2017","01/19/2017","Actual","UCA",37,33,36,33
"01/20/2017","01/20/2017","Forecast","ALB",43,33,39,31
"01/20/2017","01/20/2017","Forecast","ART",45,34,40,33
"01/20/2017","01/20/2017","Forecast","BGM",39,31,37,30
"01/20/2017","01/20/2017","Forecast","BUF",45,34,43,33
"01/20/2017","01/20/2017","Forecast","ELM",45,34,41,32
"01/20/2017","01/20/2017","Forecast","HPN",44,36,40,33
"01/20/2017","01/20/2017","Forecast","ISP",47,38,41,35
"01/20/2017","01/20/2017","Forecast","JFK",46,41,43,35
"01/20/2017","01/20/2017","Forecast","LGA",47,40,43,36
"01/20/2017","01/20/2017","Forecast","MSS",40,30,36,29
"01/20/2017","01/20/2017","Forecast","MSV",40,33,37,31
"01/20/2017","01/20/2017","Forecast","PLB",40,32,36,30
"01/20/2017","01/20/2017","Forecast","POU",44,33,40,31
"01/20/2017","01/20/2017","Forecast","ROC",48,35,43,33
"01/20/2017","01/20/2017","Forecast","SWF",44,35,40,32
"01/20/2017","01/20/2017","Forecast","SYR",46,34,41,32
"01/20/2017","01/20/2017","Forecast","UCA",42,31,38,31
"01/20/2017","01/21/2017","Forecast","ALB",48,38,45,36
"01/20/2017","01/21/2017","Forecast","ART",43,36,41,36
"01/20/2017","01/21/2017","Forecast","BGM",46,36,44,36
"01/20/2017","01/21/2017","Forecast","BUF",51,42,48,41
"01/20/2017","01/21/2017","Forecast","ELM",53,38,49,38
"01/20/2017","01/21/2017","Forecast","HPN",52,41,48,40
"01/20/2017","01/21/2017","Forecast","ISP",50,40,47,40
"01/20/2017","01/21/2017","Forecast","JFK",52,44,48,43
"01/20/2017","01/21/2017","Forecast","LGA",55,46,50,43
"01/20/2017","01/21/2017","Forecast","MSS",39,30,38,29
"01/20/2017","01/21/2017","Forecast","MSV",47,35,45,35
"01/20/2017","01/21/2017","Forecast","PLB",41,32,39,30
"01/20/2017","01/21/2017","Forecast","POU",52,36,48,36
"01/20/2017","01/21/2017","Forecast","ROC",51,43,48,42
"01/20/2017","01/21/2017","Forecast","SWF",53,38,49,37
"01/20/2017","01/21/2017","Forecast","SYR",48,39,46,39
"01/20/2017","01/21/2017","Forecast","UCA",44,36,43,36
