"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/21/2017 00:05:00","CAPITL",61757,26.88,1.66,0.00
"01/21/2017 00:05:00","CENTRL",61754,25.44,0.23,0.00
"01/21/2017 00:05:00","DUNWOD",61760,27.16,1.94,0.00
"01/21/2017 00:05:00","GENESE",61753,24.86,-0.35,0.00
"01/21/2017 00:05:00","H Q",61844,24.48,-0.73,0.00
"01/21/2017 00:05:00","HUD VL",61758,27.23,2.02,0.00
"01/21/2017 00:05:00","LONGIL",61762,27.64,2.42,0.00
"01/21/2017 00:05:00","MHK VL",61756,25.92,0.71,0.00
"01/21/2017 00:05:00","MILLWD",61759,27.21,1.99,0.00
"01/21/2017 00:05:00","N.Y.C.",61761,27.31,2.09,0.00
"01/21/2017 00:05:00","NORTH",61755,24.48,-0.73,0.00
"01/21/2017 00:05:00","NPX",61845,25.41,1.56,1.37
"01/21/2017 00:05:00","O H",61846,24.16,-1.06,0.00
"01/21/2017 00:05:00","PJM",61847,25.64,0.43,0.00
"01/21/2017 00:05:00","WEST",61752,24.56,-0.66,0.00
"01/21/2017 00:10:00","CAPITL",61757,26.68,1.63,0.00
"01/21/2017 00:10:00","CENTRL",61754,25.23,0.18,0.00
"01/21/2017 00:10:00","DUNWOD",61760,26.98,1.93,0.00
"01/21/2017 00:10:00","GENESE",61753,24.58,-0.48,0.00
"01/21/2017 00:10:00","H Q",61844,24.33,-0.73,0.00
"01/21/2017 00:10:00","HUD VL",61758,27.08,2.03,0.00
"01/21/2017 00:10:00","LONGIL",61762,27.46,2.41,0.00
"01/21/2017 00:10:00","MHK VL",61756,25.73,0.68,0.00
"01/21/2017 00:10:00","MILLWD",61759,27.03,1.98,0.00
"01/21/2017 00:10:00","N.Y.C.",61761,27.16,2.10,0.00
"01/21/2017 00:10:00","NORTH",61755,24.35,-0.70,0.00
"01/21/2017 00:10:00","NPX",61845,25.24,1.55,1.37
"01/21/2017 00:10:00","O H",61846,23.85,-1.20,0.00
"01/21/2017 00:10:00","PJM",61847,25.43,0.38,0.00
"01/21/2017 00:10:00","WEST",61752,24.20,-0.85,0.00
"01/21/2017 00:15:00","CAPITL",61757,39.27,2.43,0.00
"01/21/2017 00:15:00","CENTRL",61754,36.95,0.11,0.00
"01/21/2017 00:15:00","DUNWOD",61760,39.60,2.76,0.00
"01/21/2017 00:15:00","GENESE",61753,35.92,-0.92,0.00
"01/21/2017 00:15:00","H Q",61844,35.88,-0.96,0.00
"01/21/2017 00:15:00","HUD VL",61758,39.74,2.91,0.00
"01/21/2017 00:15:00","LONGIL",61762,40.22,3.39,0.00
"01/21/2017 00:15:00","MHK VL",61756,37.79,0.96,0.00
"01/21/2017 00:15:00","MILLWD",61759,39.67,2.84,0.00
"01/21/2017 00:15:00","N.Y.C.",61761,39.82,2.98,0.00
"01/21/2017 00:15:00","NORTH",61755,35.92,-0.92,0.00
"01/21/2017 00:15:00","NPX",61845,37.75,2.28,1.37
"01/21/2017 00:15:00","O H",61846,34.66,-2.17,0.00
"01/21/2017 00:15:00","PJM",61847,37.17,0.33,0.00
"01/21/2017 00:15:00","WEST",61752,35.18,-1.66,0.00
"01/21/2017 00:20:00","CAPITL",61757,28.98,1.53,-3.96
"01/21/2017 00:20:00","CENTRL",61754,23.99,0.00,-0.49
"01/21/2017 00:20:00","DUNWOD",61760,28.18,1.78,-2.91
"01/21/2017 00:20:00","GENESE",61753,23.19,-0.70,-0.40
"01/21/2017 00:20:00","H Q",61844,22.91,-0.59,0.00
"01/21/2017 00:20:00","HUD VL",61758,28.20,1.78,-2.92
"01/21/2017 00:20:00","LONGIL",61762,28.61,2.21,-2.91
"01/21/2017 00:20:00","MHK VL",61756,24.65,0.61,-0.55
"01/21/2017 00:20:00","MILLWD",61759,28.25,1.81,-2.95
"01/21/2017 00:20:00","N.Y.C.",61761,28.35,1.95,-2.91
"01/21/2017 00:20:00","NORTH",61755,22.95,-0.54,0.00
"01/21/2017 00:20:00","NPX",61845,28.50,1.46,-3.55
"01/21/2017 00:20:00","O H",61846,22.47,-1.55,-0.53
"01/21/2017 00:20:00","PJM",61847,25.25,0.12,-1.64
"01/21/2017 00:20:00","WEST",61752,22.76,-1.25,-0.51
"01/21/2017 00:25:00","CAPITL",61757,26.46,1.59,0.00
"01/21/2017 00:25:00","CENTRL",61754,24.95,0.07,0.00
"01/21/2017 00:25:00","DUNWOD",61760,26.76,1.89,0.00
"01/21/2017 00:25:00","GENESE",61753,24.20,-0.67,0.00
"01/21/2017 00:25:00","H Q",61844,24.22,-0.65,0.00
"01/21/2017 00:25:00","HUD VL",61758,26.76,1.89,0.00
"01/21/2017 00:25:00","LONGIL",61762,27.21,2.34,0.00
"01/21/2017 00:25:00","MHK VL",61756,25.52,0.65,0.00
"01/21/2017 00:25:00","MILLWD",61759,26.79,1.92,0.00
"01/21/2017 00:25:00","N.Y.C.",61761,26.93,2.06,0.00
"01/21/2017 00:25:00","NORTH",61755,24.27,-0.60,0.00
"01/21/2017 00:25:00","NPX",61845,26.39,1.52,0.00
"01/21/2017 00:25:00","O H",61846,23.38,-1.49,0.00
"01/21/2017 00:25:00","PJM",61847,25.09,0.22,0.00
"01/21/2017 00:25:00","WEST",61752,23.68,-1.19,0.00
"01/21/2017 00:30:00","CAPITL",61757,26.92,1.55,-1.56
"01/21/2017 00:30:00","CENTRL",61754,24.01,0.00,-0.20
"01/21/2017 00:30:00","DUNWOD",61760,26.77,1.81,-1.15
"01/21/2017 00:30:00","GENESE",61753,23.23,-0.74,-0.16
"01/21/2017 00:30:00","H Q",61844,23.22,-0.59,0.00
"01/21/2017 00:30:00","HUD VL",61758,26.77,1.81,-1.15
"01/21/2017 00:30:00","LONGIL",61762,27.17,2.21,-1.15
"01/21/2017 00:30:00","MHK VL",61756,24.62,0.60,-0.22
"01/21/2017 00:30:00","MILLWD",61759,26.81,1.83,-1.16
"01/21/2017 00:30:00","N.Y.C.",61761,26.93,1.98,-1.15
"01/21/2017 00:30:00","NORTH",61755,23.29,-0.52,0.00
"01/21/2017 00:30:00","NPX",61845,26.69,1.48,-1.40
"01/21/2017 00:30:00","O H",61846,22.45,-1.57,-0.21
"01/21/2017 00:30:00","PJM",61847,24.60,0.14,-0.65
"01/21/2017 00:30:00","WEST",61752,22.75,-1.26,-0.20
"01/21/2017 00:35:00","CAPITL",61757,58.09,1.23,-37.88
"01/21/2017 00:35:00","CENTRL",61754,23.71,0.00,-4.73
"01/21/2017 00:35:00","DUNWOD",61760,48.17,1.40,-27.78
