"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/04/2017","01/01/2017","Actual","ALB",37,21,33,20
"01/04/2017","01/01/2017","Actual","ART",36,29,35,27
"01/04/2017","01/01/2017","Actual","BGM",35,28,33,25
"01/04/2017","01/01/2017","Actual","BUF",36,28,32,26
"01/04/2017","01/01/2017","Actual","ELM",41,21,36,20
"01/04/2017","01/01/2017","Actual","HPN",45,31,36,28
"01/04/2017","01/01/2017","Actual","ISP",49,28,40,26
"01/04/2017","01/01/2017","Actual","JFK",51,36,39,31
"01/04/2017","01/01/2017","Actual","LGA",49,40,39,35
"01/04/2017","01/01/2017","Actual","MSS",36,15,34,14
"01/04/2017","01/01/2017","Actual","MSV",36,21,34,20
"01/04/2017","01/01/2017","Actual","PLB",35,24,31,22
"01/04/2017","01/01/2017","Actual","POU",44,23,34,21
"01/04/2017","01/01/2017","Actual","ROC",40,26,34,24
"01/04/2017","01/01/2017","Actual","SWF",43,27,36,25
"01/04/2017","01/01/2017","Actual","SYR",38,24,35,22
"01/04/2017","01/01/2017","Actual","UCA",36,20,35,20
"01/04/2017","01/02/2017","Actual","ALB",35,19,32,18
"01/04/2017","01/02/2017","Actual","ART",45,19,37,19
"01/04/2017","01/02/2017","Actual","BGM",34,24,32,22
"01/04/2017","01/02/2017","Actual","BUF",41,28,38,25
"01/04/2017","01/02/2017","Actual","ELM",39,21,36,20
"01/04/2017","01/02/2017","Actual","HPN",38,33,36,28
"01/04/2017","01/02/2017","Actual","ISP",42,31,40,28
"01/04/2017","01/02/2017","Actual","JFK",43,34,40,29
"01/04/2017","01/02/2017","Actual","LGA",41,38,40,33
"01/04/2017","01/02/2017","Actual","MSS",37,11,32,10
"01/04/2017","01/02/2017","Actual","MSV",34,23,31,21
"01/04/2017","01/02/2017","Actual","PLB",38,21,33,19
"01/04/2017","01/02/2017","Actual","POU",38,21,34,20
"01/04/2017","01/02/2017","Actual","ROC",40,22,37,21
"01/04/2017","01/02/2017","Actual","SWF",37,23,35,22
"01/04/2017","01/02/2017","Actual","SYR",34,19,31,18
"01/04/2017","01/02/2017","Actual","UCA",33,18,30,17
"01/04/2017","01/03/2017","Actual","ALB",37,31,36,30
"01/04/2017","01/03/2017","Actual","ART",41,34,40,34
"01/04/2017","01/03/2017","Actual","BGM",35,32,35,31
"01/04/2017","01/03/2017","Actual","BUF",43,40,42,38
"01/04/2017","01/03/2017","Actual","ELM",41,37,39,35
"01/04/2017","01/03/2017","Actual","HPN",43,37,42,36
"01/04/2017","01/03/2017","Actual","ISP",45,40,45,40
"01/04/2017","01/03/2017","Actual","JFK",46,41,44,39
"01/04/2017","01/03/2017","Actual","LGA",46,40,44,39
"01/04/2017","01/03/2017","Actual","MSS",35,27,34,25
"01/04/2017","01/03/2017","Actual","MSV",36,30,36,30
"01/04/2017","01/03/2017","Actual","PLB",39,30,36,28
"01/04/2017","01/03/2017","Actual","POU",38,33,38,32
"01/04/2017","01/03/2017","Actual","ROC",43,39,41,37
"01/04/2017","01/03/2017","Actual","SWF",39,34,39,34
"01/04/2017","01/03/2017","Actual","SYR",37,34,36,31
"01/04/2017","01/03/2017","Actual","UCA",36,32,35,30
"01/04/2017","01/04/2017","Forecast","ALB",41,27,39,23
"01/04/2017","01/04/2017","Forecast","ART",38,26,38,23
"01/04/2017","01/04/2017","Forecast","BGM",36,21,36,18
"01/04/2017","01/04/2017","Forecast","BUF",40,21,40,18
"01/04/2017","01/04/2017","Forecast","ELM",38,22,37,19
"01/04/2017","01/04/2017","Forecast","HPN",47,30,43,25
"01/04/2017","01/04/2017","Forecast","ISP",50,30,45,26
"01/04/2017","01/04/2017","Forecast","JFK",50,34,45,29
"01/04/2017","01/04/2017","Forecast","LGA",50,35,45,29
"01/04/2017","01/04/2017","Forecast","MSS",35,23,34,21
"01/04/2017","01/04/2017","Forecast","MSV",37,22,37,19
"01/04/2017","01/04/2017","Forecast","PLB",39,25,37,22
"01/04/2017","01/04/2017","Forecast","POU",46,27,42,23
"01/04/2017","01/04/2017","Forecast","ROC",42,22,41,19
"01/04/2017","01/04/2017","Forecast","SWF",44,28,41,24
"01/04/2017","01/04/2017","Forecast","SYR",37,23,37,20
"01/04/2017","01/04/2017","Forecast","UCA",35,20,35,18
"01/04/2017","01/05/2017","Forecast","ALB",28,23,23,20
"01/04/2017","01/05/2017","Forecast","ART",26,22,23,20
"01/04/2017","01/05/2017","Forecast","BGM",21,18,18,15
"01/04/2017","01/05/2017","Forecast","BUF",23,20,20,17
"01/04/2017","01/05/2017","Forecast","ELM",27,19,22,16
"01/04/2017","01/05/2017","Forecast","HPN",31,26,25,22
"01/04/2017","01/05/2017","Forecast","ISP",33,25,27,22
"01/04/2017","01/05/2017","Forecast","JFK",35,29,28,24
"01/04/2017","01/05/2017","Forecast","LGA",35,30,28,25
"01/04/2017","01/05/2017","Forecast","MSS",23,17,20,15
"01/04/2017","01/05/2017","Forecast","MSV",24,18,20,16
"01/04/2017","01/05/2017","Forecast","PLB",26,20,22,18
"01/04/2017","01/05/2017","Forecast","POU",30,22,24,19
"01/04/2017","01/05/2017","Forecast","ROC",25,21,21,18
"01/04/2017","01/05/2017","Forecast","SWF",30,23,24,20
"01/04/2017","01/05/2017","Forecast","SYR",26,21,22,18
"01/04/2017","01/05/2017","Forecast","UCA",23,18,20,16
