"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/29/2017","01/26/2017","Actual","ALB",47,37,41,34
"01/29/2017","01/26/2017","Actual","ART",42,33,41,33
"01/29/2017","01/26/2017","Actual","BGM",39,31,38,30
"01/29/2017","01/26/2017","Actual","BUF",46,34,43,32
"01/29/2017","01/26/2017","Actual","ELM",42,33,37,32
"01/29/2017","01/26/2017","Actual","HPN",52,39,46,35
"01/29/2017","01/26/2017","Actual","ISP",50,42,46,36
"01/29/2017","01/26/2017","Actual","JFK",53,42,47,38
"01/29/2017","01/26/2017","Actual","LGA",56,46,47,38
"01/29/2017","01/26/2017","Actual","MSS",35,32,35,31
"01/29/2017","01/26/2017","Actual","MSV",46,32,41,31
"01/29/2017","01/26/2017","Actual","PLB",37,29,36,27
"01/29/2017","01/26/2017","Actual","POU",49,32,44,31
"01/29/2017","01/26/2017","Actual","ROC",44,36,41,34
"01/29/2017","01/26/2017","Actual","SWF",48,34,44,34
"01/29/2017","01/26/2017","Actual","SYR",45,33,43,33
"01/29/2017","01/26/2017","Actual","UCA",42,33,38,33
"01/29/2017","01/27/2017","Actual","ALB",39,34,34,29
"01/29/2017","01/27/2017","Actual","ART",36,32,33,30
"01/29/2017","01/27/2017","Actual","BGM",31,27,29,25
"01/29/2017","01/27/2017","Actual","BUF",35,30,32,27
"01/29/2017","01/27/2017","Actual","ELM",37,31,32,28
"01/29/2017","01/27/2017","Actual","HPN",41,35,35,31
"01/29/2017","01/27/2017","Actual","ISP",42,36,36,32
"01/29/2017","01/27/2017","Actual","JFK",45,37,36,32
"01/29/2017","01/27/2017","Actual","LGA",45,39,38,33
"01/29/2017","01/27/2017","Actual","MSS",35,30,33,28
"01/29/2017","01/27/2017","Actual","MSV",34,28,32,26
"01/29/2017","01/27/2017","Actual","PLB",34,27,31,25
"01/29/2017","01/27/2017","Actual","POU",40,35,34,30
"01/29/2017","01/27/2017","Actual","ROC",37,31,33,28
"01/29/2017","01/27/2017","Actual","SWF",39,34,34,30
"01/29/2017","01/27/2017","Actual","SYR",36,32,34,28
"01/29/2017","01/27/2017","Actual","UCA",34,30,33,29
"01/29/2017","01/28/2017","Actual","ALB",37,31,30,26
"01/29/2017","01/28/2017","Actual","ART",34,30,31,29
"01/29/2017","01/28/2017","Actual","BGM",27,24,25,23
"01/29/2017","01/28/2017","Actual","BUF",30,28,29,26
"01/29/2017","01/28/2017","Actual","ELM",32,30,28,26
"01/29/2017","01/28/2017","Actual","HPN",37,33,31,28
"01/29/2017","01/28/2017","Actual","ISP",40,31,33,28
"01/29/2017","01/28/2017","Actual","JFK",39,34,33,29
"01/29/2017","01/28/2017","Actual","LGA",40,37,33,31
"01/29/2017","01/28/2017","Actual","MSS",35,27,31,25
"01/29/2017","01/28/2017","Actual","MSV",30,28,27,25
"01/29/2017","01/28/2017","Actual","PLB",35,24,31,21
"01/29/2017","01/28/2017","Actual","POU",35,32,30,28
"01/29/2017","01/28/2017","Actual","ROC",32,30,29,27
"01/29/2017","01/28/2017","Actual","SWF",36,30,31,28
"01/29/2017","01/28/2017","Actual","SYR",34,29,30,27
"01/29/2017","01/28/2017","Actual","UCA",33,29,29,27
"01/29/2017","01/29/2017","Forecast","ALB",36,25,30,23
"01/29/2017","01/29/2017","Forecast","ART",32,18,31,16
"01/29/2017","01/29/2017","Forecast","BGM",28,19,25,18
"01/29/2017","01/29/2017","Forecast","BUF",30,21,28,19
"01/29/2017","01/29/2017","Forecast","ELM",33,21,28,19
"01/29/2017","01/29/2017","Forecast","HPN",40,31,32,27
"01/29/2017","01/29/2017","Forecast","ISP",39,26,33,25
"01/29/2017","01/29/2017","Forecast","JFK",40,32,34,30
"01/29/2017","01/29/2017","Forecast","LGA",42,36,34,31
"01/29/2017","01/29/2017","Forecast","MSS",31,19,30,17
"01/29/2017","01/29/2017","Forecast","MSV",32,23,27,21
"01/29/2017","01/29/2017","Forecast","PLB",34,21,29,19
"01/29/2017","01/29/2017","Forecast","POU",38,28,31,25
"01/29/2017","01/29/2017","Forecast","ROC",31,23,28,21
"01/29/2017","01/29/2017","Forecast","SWF",38,28,31,25
"01/29/2017","01/29/2017","Forecast","SYR",32,22,28,21
"01/29/2017","01/29/2017","Forecast","UCA",30,19,28,18
"01/29/2017","01/30/2017","Forecast","ALB",28,19,24,16
"01/29/2017","01/30/2017","Forecast","ART",19,13,16,12
"01/29/2017","01/30/2017","Forecast","BGM",21,14,18,13
"01/29/2017","01/30/2017","Forecast","BUF",23,18,20,17
"01/29/2017","01/30/2017","Forecast","ELM",27,18,22,16
"01/29/2017","01/30/2017","Forecast","HPN",34,25,28,21
"01/29/2017","01/30/2017","Forecast","ISP",35,26,30,22
"01/29/2017","01/30/2017","Forecast","JFK",36,29,30,25
"01/29/2017","01/30/2017","Forecast","LGA",36,30,30,25
"01/29/2017","01/30/2017","Forecast","MSS",18,10,16,9
"01/29/2017","01/30/2017","Forecast","MSV",26,17,22,15
"01/29/2017","01/30/2017","Forecast","PLB",21,12,19,10
"01/29/2017","01/30/2017","Forecast","POU",32,22,26,19
"01/29/2017","01/30/2017","Forecast","ROC",23,20,21,18
"01/29/2017","01/30/2017","Forecast","SWF",32,22,26,19
"01/29/2017","01/30/2017","Forecast","SYR",22,18,21,17
"01/29/2017","01/30/2017","Forecast","UCA",21,14,19,13
