"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/21/2017","01/18/2017","Actual","ALB",37,33,36,32
"01/21/2017","01/18/2017","Actual","ART",38,33,38,33
"01/21/2017","01/18/2017","Actual","BGM",36,33,36,33
"01/21/2017","01/18/2017","Actual","BUF",38,35,38,35
"01/21/2017","01/18/2017","Actual","ELM",42,37,39,35
"01/21/2017","01/18/2017","Actual","HPN",40,36,39,36
"01/21/2017","01/18/2017","Actual","ISP",42,38,42,38
"01/21/2017","01/18/2017","Actual","JFK",42,40,40,38
"01/21/2017","01/18/2017","Actual","LGA",44,39,41,38
"01/21/2017","01/18/2017","Actual","MSS",33,27,33,27
"01/21/2017","01/18/2017","Actual","MSV",36,30,35,29
"01/21/2017","01/18/2017","Actual","PLB",35,32,35,32
"01/21/2017","01/18/2017","Actual","POU",39,32,38,32
"01/21/2017","01/18/2017","Actual","ROC",46,38,44,36
"01/21/2017","01/18/2017","Actual","SWF",39,34,39,34
"01/21/2017","01/18/2017","Actual","SYR",37,34,37,34
"01/21/2017","01/18/2017","Actual","UCA",37,32,37,32
"01/21/2017","01/19/2017","Actual","ALB",42,35,38,34
"01/21/2017","01/19/2017","Actual","ART",38,33,38,33
"01/21/2017","01/19/2017","Actual","BGM",35,32,34,31
"01/21/2017","01/19/2017","Actual","BUF",36,33,36,33
"01/21/2017","01/19/2017","Actual","ELM",41,35,38,34
"01/21/2017","01/19/2017","Actual","HPN",48,34,42,33
"01/21/2017","01/19/2017","Actual","ISP",49,33,42,33
"01/21/2017","01/19/2017","Actual","JFK",54,38,44,36
"01/21/2017","01/19/2017","Actual","LGA",50,41,43,38
"01/21/2017","01/19/2017","Actual","MSS",38,33,36,33
"01/21/2017","01/19/2017","Actual","MSV",37,34,37,32
"01/21/2017","01/19/2017","Actual","PLB",39,32,36,32
"01/21/2017","01/19/2017","Actual","POU",47,32,41,32
"01/21/2017","01/19/2017","Actual","ROC",39,35,37,34
"01/21/2017","01/19/2017","Actual","SWF",46,34,41,34
"01/21/2017","01/19/2017","Actual","SYR",37,34,36,33
"01/21/2017","01/19/2017","Actual","UCA",37,33,36,33
"01/21/2017","01/20/2017","Actual","ALB",40,33,36,32
"01/21/2017","01/20/2017","Actual","ART",42,34,39,34
"01/21/2017","01/20/2017","Actual","BGM",36,30,36,30
"01/21/2017","01/20/2017","Actual","BUF",47,34,46,33
"01/21/2017","01/20/2017","Actual","ELM",42,34,40,32
"01/21/2017","01/20/2017","Actual","HPN",41,37,38,34
"01/21/2017","01/20/2017","Actual","ISP",44,39,42,36
"01/21/2017","01/20/2017","Actual","JFK",46,42,43,36
"01/21/2017","01/20/2017","Actual","LGA",46,41,41,37
"01/21/2017","01/20/2017","Actual","MSS",38,33,35,33
"01/21/2017","01/20/2017","Actual","MSV",36,32,35,31
"01/21/2017","01/20/2017","Actual","PLB",37,32,35,31
"01/21/2017","01/20/2017","Actual","POU",42,35,38,33
"01/21/2017","01/20/2017","Actual","ROC",46,35,43,34
"01/21/2017","01/20/2017","Actual","SWF",41,36,38,34
"01/21/2017","01/20/2017","Actual","SYR",42,34,39,33
"01/21/2017","01/20/2017","Actual","UCA",38,33,37,33
"01/21/2017","01/21/2017","Forecast","ALB",49,39,45,36
"01/21/2017","01/21/2017","Forecast","ART",44,39,44,39
"01/21/2017","01/21/2017","Forecast","BGM",47,35,45,35
"01/21/2017","01/21/2017","Forecast","BUF",53,40,50,40
"01/21/2017","01/21/2017","Forecast","ELM",55,39,50,38
"01/21/2017","01/21/2017","Forecast","HPN",52,38,48,38
"01/21/2017","01/21/2017","Forecast","ISP",51,41,47,41
"01/21/2017","01/21/2017","Forecast","JFK",51,42,47,41
"01/21/2017","01/21/2017","Forecast","LGA",54,41,49,41
"01/21/2017","01/21/2017","Forecast","MSS",40,34,39,33
"01/21/2017","01/21/2017","Forecast","MSV",47,34,45,33
"01/21/2017","01/21/2017","Forecast","PLB",42,33,40,32
"01/21/2017","01/21/2017","Forecast","POU",53,37,49,37
"01/21/2017","01/21/2017","Forecast","ROC",54,44,50,43
"01/21/2017","01/21/2017","Forecast","SWF",53,37,49,37
"01/21/2017","01/21/2017","Forecast","SYR",48,37,46,37
"01/21/2017","01/21/2017","Forecast","UCA",44,36,43,36
"01/21/2017","01/22/2017","Forecast","ALB",46,40,44,38
"01/21/2017","01/22/2017","Forecast","ART",47,38,44,38
"01/21/2017","01/22/2017","Forecast","BGM",47,39,45,39
"01/21/2017","01/22/2017","Forecast","BUF",53,45,50,43
"01/21/2017","01/22/2017","Forecast","ELM",51,41,48,41
"01/21/2017","01/22/2017","Forecast","HPN",48,43,46,41
"01/21/2017","01/22/2017","Forecast","ISP",49,41,47,41
"01/21/2017","01/22/2017","Forecast","JFK",50,45,47,43
"01/21/2017","01/22/2017","Forecast","LGA",51,47,48,44
"01/21/2017","01/22/2017","Forecast","MSS",39,33,37,31
"01/21/2017","01/22/2017","Forecast","MSV",46,38,45,38
"01/21/2017","01/22/2017","Forecast","PLB",40,35,38,34
"01/21/2017","01/22/2017","Forecast","POU",49,38,47,38
"01/21/2017","01/22/2017","Forecast","ROC",51,44,47,43
"01/21/2017","01/22/2017","Forecast","SWF",49,41,47,40
"01/21/2017","01/22/2017","Forecast","SYR",50,41,47,41
"01/21/2017","01/22/2017","Forecast","UCA",46,37,44,37
