"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/01/2017 00:25:00","GENESE",61753,0.94,0.10,-4.08
"01/01/2017 00:25:00","H Q",61844,-3.16,0.09,0.00
"01/01/2017 00:25:00","HUD VL",61758,32.37,-0.28,-35.90
"01/01/2017 00:25:00","LONGIL",61762,32.02,-0.38,-35.65
"01/01/2017 00:25:00","MHK VL",61756,2.51,-0.11,-5.86
"01/01/2017 00:25:00","MILLWD",61759,32.79,-0.29,-36.33
"01/01/2017 00:25:00","N.Y.C.",61761,32.09,-0.30,-35.64
"01/01/2017 00:25:00","NORTH",61755,-3.12,0.12,0.00
"01/01/2017 00:25:00","NPX",61845,41.38,-0.23,-44.86
"01/01/2017 00:25:00","O H",61846,2.59,0.20,-5.63
"01/01/2017 00:25:00","PJM",61847,16.29,-0.08,-19.62
"01/01/2017 00:25:00","WEST",61752,2.22,0.17,-5.30
"01/01/2017 00:30:00","CAPITL",61757,31.70,1.91,0.00
"01/01/2017 00:30:00","CENTRL",61754,30.03,0.24,0.00
"01/01/2017 00:30:00","DUNWOD",61760,32.32,2.53,0.00
"01/01/2017 00:30:00","GENESE",61753,28.90,-0.89,0.00
"01/01/2017 00:30:00","H Q",61844,28.96,-0.83,0.00
"01/01/2017 00:30:00","HUD VL",61758,32.29,2.50,0.00
"01/01/2017 00:30:00","LONGIL",61762,33.18,3.39,0.00
"01/01/2017 00:30:00","MHK VL",61756,30.77,0.98,0.00
"01/01/2017 00:30:00","MILLWD",61759,32.38,2.59,0.00
"01/01/2017 00:30:00","N.Y.C.",61761,32.41,2.62,0.00
"01/01/2017 00:30:00","NORTH",61755,28.63,-1.16,0.00
"01/01/2017 00:30:00","NPX",61845,31.91,2.12,0.00
"01/01/2017 00:30:00","O H",61846,27.97,-1.82,0.00
"01/01/2017 00:30:00","PJM",61847,30.53,0.75,0.00
"01/01/2017 00:30:00","WEST",61752,28.18,-1.61,0.00
"01/01/2017 00:35:00","CAPITL",61757,48.16,-0.21,-51.65
"01/01/2017 00:35:00","CENTRL",61754,2.00,-0.02,-5.29
"01/01/2017 00:35:00","DUNWOD",61760,32.12,-0.28,-35.68
"01/01/2017 00:35:00","GENESE",61753,0.92,0.11,-4.09
"01/01/2017 00:35:00","H Q",61844,-3.19,0.09,0.00
"01/01/2017 00:35:00","HUD VL",61758,32.37,-0.28,-35.92
"01/01/2017 00:35:00","LONGIL",61762,32.02,-0.37,-35.67
"01/01/2017 00:35:00","MHK VL",61756,2.48,-0.11,-5.86
"01/01/2017 00:35:00","MILLWD",61759,32.79,-0.29,-36.36
"01/01/2017 00:35:00","N.Y.C.",61761,32.09,-0.29,-35.66
"01/01/2017 00:35:00","NORTH",61755,-3.15,0.12,0.00
"01/01/2017 00:35:00","NPX",61845,41.38,-0.23,-44.89
"01/01/2017 00:35:00","O H",61846,2.57,0.21,-5.64
"01/01/2017 00:35:00","PJM",61847,16.28,-0.08,-19.63
"01/01/2017 00:35:00","WEST",61752,2.21,0.19,-5.30
"01/01/2017 00:40:00","CAPITL",61757,48.17,-0.21,-51.63
"01/01/2017 00:40:00","CENTRL",61754,2.01,-0.02,-5.29
"01/01/2017 00:40:00","DUNWOD",61760,32.13,-0.28,-35.66
"01/01/2017 00:40:00","GENESE",61753,0.93,0.10,-4.08
"01/01/2017 00:40:00","H Q",61844,-3.17,0.09,0.00
"01/01/2017 00:40:00","HUD VL",61758,32.38,-0.27,-35.91
"01/01/2017 00:40:00","LONGIL",61762,32.03,-0.37,-35.66
"01/01/2017 00:40:00","MHK VL",61756,2.50,-0.10,-5.86
"01/01/2017 00:40:00","MILLWD",61759,32.80,-0.28,-36.34
"01/01/2017 00:40:00","N.Y.C.",61761,32.10,-0.29,-35.65
"01/01/2017 00:40:00","NORTH",61755,-3.13,0.12,0.00
"01/01/2017 00:40:00","NPX",61845,41.39,-0.23,-44.87
"01/01/2017 00:40:00","O H",61846,2.58,0.20,-5.64
"01/01/2017 00:40:00","PJM",61847,16.29,-0.08,-19.62
"01/01/2017 00:40:00","WEST",61752,2.22,0.18,-5.30
"01/01/2017 00:45:00","CAPITL",61757,48.76,-0.21,-52.29
"01/01/2017 00:45:00","CENTRL",61754,2.01,-0.02,-5.36
"01/01/2017 00:45:00","DUNWOD",61760,32.52,-0.28,-36.12
"01/01/2017 00:45:00","GENESE",61753,0.91,0.10,-4.14
"01/01/2017 00:45:00","H Q",61844,-3.24,0.09,0.00
"01/01/2017 00:45:00","HUD VL",61758,32.77,-0.28,-36.37
"01/01/2017 00:45:00","LONGIL",61762,32.42,-0.37,-36.12
"01/01/2017 00:45:00","MHK VL",61756,2.51,-0.11,-5.94
"01/01/2017 00:45:00","MILLWD",61759,33.20,-0.29,-36.81
"01/01/2017 00:45:00","N.Y.C.",61761,32.50,-0.29,-36.11
"01/01/2017 00:45:00","NORTH",61755,-3.21,0.12,0.00
"01/01/2017 00:45:00","NPX",61845,41.90,-0.23,-45.45
"01/01/2017 00:45:00","O H",61846,2.59,0.20,-5.71
"01/01/2017 00:45:00","PJM",61847,16.47,-0.08,-19.87
"01/01/2017 00:45:00","WEST",61752,2.22,0.18,-5.37
"01/01/2017 00:50:00","CAPITL",61757,48.16,-0.20,-51.61
"01/01/2017 00:50:00","CENTRL",61754,2.02,-0.02,-5.29
"01/01/2017 00:50:00","DUNWOD",61760,32.13,-0.27,-35.65
"01/01/2017 00:50:00","GENESE",61753,0.93,0.09,-4.08
"01/01/2017 00:50:00","H Q",61844,-3.16,0.09,0.00
"01/01/2017 00:50:00","HUD VL",61758,32.38,-0.27,-35.90
"01/01/2017 00:50:00","LONGIL",61762,32.04,-0.36,-35.65
"01/01/2017 00:50:00","MHK VL",61756,2.51,-0.11,-5.86
"01/01/2017 00:50:00","MILLWD",61759,32.80,-0.28,-36.33
"01/01/2017 00:50:00","N.Y.C.",61761,32.11,-0.29,-35.64
"01/01/2017 00:50:00","NORTH",61755,-3.12,0.12,0.00
"01/01/2017 00:50:00","NPX",61845,41.39,-0.23,-44.86
"01/01/2017 00:50:00","O H",61846,2.58,0.19,-5.63
"01/01/2017 00:50:00","PJM",61847,16.29,-0.08,-19.62
"01/01/2017 00:50:00","WEST",61752,2.22,0.17,-5.30
"01/01/2017 00:55:00","CAPITL",61757,48.77,-0.20,-52.27
"01/01/2017 00:55:00","CENTRL",61754,2.03,-0.02,-5.35
"01/01/2017 00:55:00","DUNWOD",61760,32.52,-0.28,-36.11
"01/01/2017 00:55:00","GENESE",61753,0.92,0.09,-4.14
"01/01/2017 00:55:00","H Q",61844,-3.21,0.09,0.00
"01/01/2017 00:55:00","HUD VL",61758,32.78,-0.28,-36.36
"01/01/2017 00:55:00","LONGIL",61762,32.43,-0.37,-36.10
"01/01/2017 00:55:00","MHK VL",61756,2.53,-0.11,-5.93
"01/01/2017 00:55:00","MILLWD",61759,33.20,-0.29,-36.79
"01/01/2017 00:55:00","N.Y.C.",61761,32.49,-0.30,-36.09
"01/01/2017 00:55:00","NORTH",61755,-3.18,0.12,0.00
"01/01/2017 00:55:00","NPX",61845,41.90,-0.23,-45.43
"01/01/2017 00:55:00","O H",61846,2.59,0.19,-5.71
"01/01/2017 00:55:00","PJM",61847,16.48,-0.08,-19.87
"01/01/2017 00:55:00","WEST",61752,2.22,0.16,-5.37
"01/01/2017 01:00:00","CAPITL",61757,48.17,-0.20,-51.63
"01/01/2017 01:00:00","CENTRL",61754,2.01,-0.02,-5.29
"01/01/2017 01:00:00","DUNWOD",61760,32.12,-0.28,-35.66
"01/01/2017 01:00:00","GENESE",61753,0.92,0.10,-4.08
"01/01/2017 01:00:00","H Q",61844,-3.17,0.09,0.00
"01/01/2017 01:00:00","HUD VL",61758,32.37,-0.28,-35.91
"01/01/2017 01:00:00","LONGIL",61762,32.02,-0.37,-35.66
"01/01/2017 01:00:00","MHK VL",61756,2.50,-0.10,-5.86
"01/01/2017 01:00:00","MILLWD",61759,32.79,-0.29,-36.34
"01/01/2017 01:00:00","N.Y.C.",61761,32.09,-0.30,-35.65
"01/01/2017 01:00:00","NORTH",61755,-3.14,0.12,0.00
"01/01/2017 01:00:00","NPX",61845,41.39,-0.23,-44.88
"01/01/2017 01:00:00","O H",61846,2.58,0.20,-5.64
"01/01/2017 01:00:00","PJM",61847,16.28,-0.08,-19.62
"01/01/2017 01:00:00","WEST",61752,2.21,0.18,-5.30
"01/01/2017 01:05:00","CAPITL",61757,48.17,-0.20,-51.64
"01/01/2017 01:05:00","CENTRL",61754,2.00,-0.01,-5.29
"01/01/2017 01:05:00","DUNWOD",61760,32.11,-0.29,-35.67
"01/01/2017 01:05:00","GENESE",61753,0.92,0.10,-4.09
"01/01/2017 01:05:00","H Q",61844,-3.19,0.09,0.00
"01/01/2017 01:05:00","HUD VL",61758,32.36,-0.28,-35.92
"01/01/2017 01:05:00","LONGIL",61762,32.02,-0.38,-35.67
"01/01/2017 01:05:00","MHK VL",61756,2.49,-0.10,-5.86
"01/01/2017 01:05:00","MILLWD",61759,32.78,-0.29,-36.35
"01/01/2017 01:05:00","N.Y.C.",61761,32.08,-0.31,-35.66
"01/01/2017 01:05:00","NORTH",61755,-3.16,0.11,0.00
"01/01/2017 01:05:00","NPX",61845,41.25,-0.23,-44.75
"01/01/2017 01:05:00","O H",61846,2.57,0.21,-5.64
"01/01/2017 01:05:00","PJM",61847,16.28,-0.08,-19.63
"01/01/2017 01:05:00","WEST",61752,2.21,0.18,-5.30
"01/01/2017 01:10:00","CAPITL",61757,47.93,-0.20,-51.36
"01/01/2017 01:10:00","CENTRL",61754,2.02,-0.02,-5.26
"01/01/2017 01:10:00","DUNWOD",61760,31.96,-0.28,-35.48
"01/01/2017 01:10:00","GENESE",61753,0.93,0.10,-4.06
"01/01/2017 01:10:00","H Q",61844,-3.14,0.09,0.00
"01/01/2017 01:10:00","HUD VL",61758,32.21,-0.28,-35.72
"01/01/2017 01:10:00","LONGIL",61762,31.87,-0.38,-35.48
"01/01/2017 01:10:00","MHK VL",61756,2.50,-0.10,-5.83
"01/01/2017 01:10:00","MILLWD",61759,32.63,-0.29,-36.15
"01/01/2017 01:10:00","N.Y.C.",61761,31.93,-0.30,-35.46
"01/01/2017 01:10:00","NORTH",61755,-3.11,0.12,0.00
"01/01/2017 01:10:00","NPX",61845,41.05,-0.23,-44.51
"01/01/2017 01:10:00","O H",61846,2.57,0.19,-5.61
"01/01/2017 01:10:00","PJM",61847,16.21,-0.08,-19.52
"01/01/2017 01:10:00","WEST",61752,2.21,0.16,-5.27
"01/01/2017 01:15:00","CAPITL",61757,47.93,-0.20,-51.36
"01/01/2017 01:15:00","CENTRL",61754,2.04,-0.01,-5.28
"01/01/2017 01:15:00","DUNWOD",61760,31.96,-0.28,-35.47
"01/01/2017 01:15:00","GENESE",61753,0.94,0.10,-4.06
"01/01/2017 01:15:00","H Q",61844,-3.14,0.08,0.00
"01/01/2017 01:15:00","HUD VL",61758,32.22,-0.27,-35.72
"01/01/2017 01:15:00","LONGIL",61762,31.87,-0.38,-35.48
"01/01/2017 01:15:00","MHK VL",61756,2.58,-0.10,-5.90
"01/01/2017 01:15:00","MILLWD",61759,32.63,-0.29,-36.14
"01/01/2017 01:15:00","N.Y.C.",61761,31.93,-0.30,-35.46
"01/01/2017 01:15:00","NORTH",61755,-3.11,0.12,0.00
"01/01/2017 01:15:00","NPX",61845,41.05,-0.23,-44.50
"01/01/2017 01:15:00","O H",61846,2.57,0.19,-5.61
"01/01/2017 01:15:00","PJM",61847,16.21,-0.08,-19.52
"01/01/2017 01:15:00","WEST",61752,2.21,0.17,-5.27
"01/01/2017 01:20:00","CAPITL",61757,36.53,-0.12,-38.54
"01/01/2017 01:20:00","CENTRL",61754,2.06,-0.01,-3.96
"01/01/2017 01:20:00","DUNWOD",61760,24.56,-0.17,-26.62
"01/01/2017 01:20:00","GENESE",61753,1.22,0.06,-3.05
"01/01/2017 01:20:00","H Q",61844,-1.84,0.05,0.00
"01/01/2017 01:20:00","HUD VL",61758,24.75,-0.16,-26.80
"01/01/2017 01:20:00","LONGIL",61762,24.51,-0.23,-26.62
"01/01/2017 01:20:00","MHK VL",61756,2.48,-0.06,-4.43
"01/01/2017 01:20:00","MILLWD",61759,25.06,-0.17,-27.12
"01/01/2017 01:20:00","N.Y.C.",61761,24.54,-0.18,-26.61
"01/01/2017 01:20:00","NORTH",61755,-1.82,0.07,0.00
"01/01/2017 01:20:00","NPX",61845,31.47,-0.13,-33.49
"01/01/2017 01:20:00","O H",61846,2.44,0.12,-4.21
"01/01/2017 01:20:00","PJM",61847,12.71,-0.05,-14.65
"01/01/2017 01:20:00","WEST",61752,2.17,0.11,-3.96
"01/01/2017 01:25:00","CAPITL",61757,43.75,-0.17,-46.68
"01/01/2017 01:25:00","CENTRL",61754,2.03,-0.01,-4.80
"01/01/2017 01:25:00","DUNWOD",61760,29.24,-0.24,-32.24
"01/01/2017 01:25:00","GENESE",61753,1.03,0.09,-3.69
"01/01/2017 01:25:00","H Q",61844,-2.69,0.07,0.00
"01/01/2017 01:25:00","HUD VL",61758,29.48,-0.23,-32.47
"01/01/2017 01:25:00","LONGIL",61762,29.16,-0.33,-32.25
"01/01/2017 01:25:00","MHK VL",61756,2.53,-0.08,-5.37
"01/01/2017 01:25:00","MILLWD",61759,29.85,-0.25,-32.85
"01/01/2017 01:25:00","N.Y.C.",61761,29.22,-0.26,-32.23
"01/01/2017 01:25:00","NORTH",61755,-2.67,0.09,0.00
"01/01/2017 01:25:00","NPX",61845,37.62,-0.19,-40.57
"01/01/2017 01:25:00","O H",61846,2.52,0.18,-5.10
"01/01/2017 01:25:00","PJM",61847,14.92,-0.07,-17.74
"01/01/2017 01:25:00","WEST",61752,2.19,0.16,-4.79
"01/01/2017 01:30:00","CAPITL",61757,43.75,-0.17,-46.67
"01/01/2017 01:30:00","CENTRL",61754,2.03,-0.01,-4.80
"01/01/2017 01:30:00","DUNWOD",61760,29.24,-0.24,-32.23
"01/01/2017 01:30:00","GENESE",61753,1.04,0.09,-3.69
"01/01/2017 01:30:00","H Q",61844,-2.68,0.07,0.00
"01/01/2017 01:30:00","HUD VL",61758,29.48,-0.23,-32.46
"01/01/2017 01:30:00","LONGIL",61762,29.17,-0.32,-32.24
"01/01/2017 01:30:00","MHK VL",61756,2.53,-0.08,-5.37
"01/01/2017 01:30:00","MILLWD",61759,29.85,-0.24,-32.84
"01/01/2017 01:30:00","N.Y.C.",61761,29.22,-0.25,-32.23
"01/01/2017 01:30:00","NORTH",61755,-2.67,0.09,0.00
"01/01/2017 01:30:00","NPX",61845,37.62,-0.19,-40.56
"01/01/2017 01:30:00","O H",61846,2.52,0.18,-5.09
"01/01/2017 01:30:00","PJM",61847,14.92,-0.06,-17.74
"01/01/2017 01:30:00","WEST",61752,2.20,0.16,-4.79
"01/01/2017 01:35:00","CAPITL",61757,43.73,-0.18,-46.66
"01/01/2017 01:35:00","CENTRL",61754,2.03,-0.01,-4.79
"01/01/2017 01:35:00","DUNWOD",61760,29.24,-0.24,-32.22
"01/01/2017 01:35:00","GENESE",61753,1.04,0.09,-3.69
"01/01/2017 01:35:00","H Q",61844,-2.68,0.07,0.00
"01/01/2017 01:35:00","HUD VL",61758,29.47,-0.23,-32.45
"01/01/2017 01:35:00","LONGIL",61762,29.17,-0.31,-32.23
"01/01/2017 01:35:00","MHK VL",61756,2.54,-0.08,-5.36
"01/01/2017 01:35:00","MILLWD",61759,29.84,-0.24,-32.83
"01/01/2017 01:35:00","N.Y.C.",61761,29.22,-0.25,-32.21
"01/01/2017 01:35:00","NORTH",61755,-2.66,0.09,0.00
"01/01/2017 01:35:00","NPX",61845,37.61,-0.20,-40.55
"01/01/2017 01:35:00","O H",61846,2.52,0.17,-5.09
"01/01/2017 01:35:00","PJM",61847,14.92,-0.07,-17.73
"01/01/2017 01:35:00","WEST",61752,2.20,0.16,-4.79
"01/01/2017 01:40:00","CAPITL",61757,48.12,-0.21,-51.54
"01/01/2017 01:40:00","CENTRL",61754,2.06,-0.02,-5.30
"01/01/2017 01:40:00","DUNWOD",61760,32.11,-0.28,-35.60
"01/01/2017 01:40:00","GENESE",61753,0.95,0.08,-4.08
"01/01/2017 01:40:00","H Q",61844,-3.12,0.09,0.00
"01/01/2017 01:40:00","HUD VL",61758,32.36,-0.27,-35.85
"01/01/2017 01:40:00","LONGIL",61762,32.02,-0.37,-35.60
"01/01/2017 01:40:00","MHK VL",61756,2.62,-0.10,-5.93
"01/01/2017 01:40:00","MILLWD",61759,32.78,-0.28,-36.27
"01/01/2017 01:40:00","N.Y.C.",61761,32.08,-0.29,-35.59
"01/01/2017 01:40:00","NORTH",61755,-3.11,0.11,0.00
"01/01/2017 01:40:00","NPX",61845,41.35,-0.23,-44.79
"01/01/2017 01:40:00","O H",61846,2.58,0.17,-5.63
"01/01/2017 01:40:00","PJM",61847,16.29,-0.09,-19.59
"01/01/2017 01:40:00","WEST",61752,2.22,0.14,-5.29
"01/01/2017 01:45:00","CAPITL",61757,48.17,-0.20,-51.59
"01/01/2017 01:45:00","CENTRL",61754,2.06,-0.02,-5.30
"01/01/2017 01:45:00","DUNWOD",61760,32.14,-0.28,-35.63
"01/01/2017 01:45:00","GENESE",61753,0.95,0.08,-4.08
"01/01/2017 01:45:00","H Q",61844,-3.13,0.09,0.00
"01/01/2017 01:45:00","HUD VL",61758,32.39,-0.27,-35.88
"01/01/2017 01:45:00","LONGIL",61762,32.05,-0.37,-35.64
"01/01/2017 01:45:00","MHK VL",61756,2.61,-0.10,-5.93
"01/01/2017 01:45:00","MILLWD",61759,32.80,-0.28,-36.30
"01/01/2017 01:45:00","N.Y.C.",61761,32.11,-0.29,-35.62
"01/01/2017 01:45:00","NORTH",61755,-3.11,0.10,0.00
"01/01/2017 01:45:00","NPX",61845,41.39,-0.23,-44.84
"01/01/2017 01:45:00","O H",61846,2.58,0.17,-5.63
"01/01/2017 01:45:00","PJM",61847,16.30,-0.09,-19.60
"01/01/2017 01:45:00","WEST",61752,2.22,0.14,-5.29
"01/01/2017 01:50:00","CAPITL",61757,48.75,-0.21,-52.22
"01/01/2017 01:50:00","CENTRL",61754,2.08,-0.02,-5.36
"01/01/2017 01:50:00","DUNWOD",61760,32.52,-0.28,-36.06
"01/01/2017 01:50:00","GENESE",61753,0.95,0.08,-4.13
"01/01/2017 01:50:00","H Q",61844,-3.17,0.09,0.00
"01/01/2017 01:50:00","HUD VL",61758,32.78,-0.27,-36.32
"01/01/2017 01:50:00","LONGIL",61762,32.44,-0.37,-36.07
"01/01/2017 01:50:00","MHK VL",61756,2.64,-0.10,-6.00
"01/01/2017 01:50:00","MILLWD",61759,33.19,-0.29,-36.74
"01/01/2017 01:50:00","N.Y.C.",61761,32.49,-0.30,-36.05
"01/01/2017 01:50:00","NORTH",61755,-3.15,0.11,0.00
"01/01/2017 01:50:00","NPX",61845,41.89,-0.23,-45.38
"01/01/2017 01:50:00","O H",61846,2.60,0.17,-5.70
"01/01/2017 01:50:00","PJM",61847,16.50,-0.08,-19.84
"01/01/2017 01:50:00","WEST",61752,2.23,0.13,-5.36
"01/01/2017 01:55:00","CAPITL",61757,47.90,-0.20,-51.29
"01/01/2017 01:55:00","CENTRL",61754,2.06,-0.02,-5.27
"01/01/2017 01:55:00","DUNWOD",61760,31.96,-0.27,-35.42
"01/01/2017 01:55:00","GENESE",61753,0.95,0.08,-4.06
"01/01/2017 01:55:00","H Q",61844,-3.10,0.09,0.00
"01/01/2017 01:55:00","HUD VL",61758,32.22,-0.27,-35.67
"01/01/2017 01:55:00","LONGIL",61762,31.88,-0.36,-35.43
"01/01/2017 01:55:00","MHK VL",61756,2.61,-0.10,-5.90
"01/01/2017 01:55:00","MILLWD",61759,32.62,-0.28,-36.09
"01/01/2017 01:55:00","N.Y.C.",61761,31.94,-0.29,-35.41
"01/01/2017 01:55:00","NORTH",61755,-3.08,0.11,0.00
"01/01/2017 01:55:00","NPX",61845,41.16,-0.23,-44.58
"01/01/2017 01:55:00","O H",61846,2.58,0.17,-5.60
"01/01/2017 01:55:00","PJM",61847,16.22,-0.08,-19.49
"01/01/2017 01:55:00","WEST",61752,2.22,0.14,-5.26
"01/01/2017 02:00:00","CAPITL",61757,48.78,-0.21,-52.31
"01/01/2017 02:00:00","CENTRL",61754,2.04,-0.02,-5.38
"01/01/2017 02:00:00","DUNWOD",61760,32.52,-0.29,-36.13
"01/01/2017 02:00:00","GENESE",61753,0.92,0.10,-4.14
"01/01/2017 02:00:00","H Q",61844,-3.23,0.09,0.00
"01/01/2017 02:00:00","HUD VL",61758,32.78,-0.28,-36.38
"01/01/2017 02:00:00","LONGIL",61762,32.44,-0.37,-36.14
"01/01/2017 02:00:00","MHK VL",61756,2.59,-0.10,-6.01
"01/01/2017 02:00:00","MILLWD",61759,33.20,-0.29,-36.81
"01/01/2017 02:00:00","N.Y.C.",61761,32.49,-0.31,-36.12
"01/01/2017 02:00:00","NORTH",61755,-3.21,0.11,0.00
"01/01/2017 02:00:00","NPX",61845,41.91,-0.24,-45.47
"01/01/2017 02:00:00","O H",61846,2.58,0.19,-5.71
"01/01/2017 02:00:00","PJM",61847,16.48,-0.08,-19.88
"01/01/2017 02:00:00","WEST",61752,2.21,0.16,-5.37
"01/01/2017 02:05:00","CAPITL",61757,49.00,-0.21,-52.56
"01/01/2017 02:05:00","CENTRL",61754,2.04,-0.02,-5.40
"01/01/2017 02:05:00","DUNWOD",61760,32.67,-0.28,-36.30
"01/01/2017 02:05:00","GENESE",61753,0.91,0.10,-4.16
"01/01/2017 02:05:00","H Q",61844,-3.26,0.09,0.00
"01/01/2017 02:05:00","HUD VL",61758,32.93,-0.28,-36.55
"01/01/2017 02:05:00","LONGIL",61762,32.59,-0.36,-36.30
"01/01/2017 02:05:00","MHK VL",61756,2.59,-0.10,-6.04
"01/01/2017 02:05:00","MILLWD",61759,33.35,-0.29,-36.98
"01/01/2017 02:05:00","N.Y.C.",61761,32.64,-0.30,-36.29
"01/01/2017 02:05:00","NORTH",61755,-3.25,0.10,0.00
"01/01/2017 02:05:00","NPX",61845,42.09,-0.24,-45.68
"01/01/2017 02:05:00","O H",61846,2.58,0.19,-5.74
"01/01/2017 02:05:00","PJM",61847,16.54,-0.09,-19.97
"01/01/2017 02:05:00","WEST",61752,2.21,0.16,-5.39
"01/01/2017 02:10:00","CAPITL",61757,48.70,-0.21,-52.22
"01/01/2017 02:10:00","CENTRL",61754,2.03,-0.02,-5.37
"01/01/2017 02:10:00","DUNWOD",61760,32.47,-0.28,-36.07
"01/01/2017 02:10:00","GENESE",61753,0.92,0.10,-4.13
"01/01/2017 02:10:00","H Q",61844,-3.23,0.09,0.00
"01/01/2017 02:10:00","HUD VL",61758,32.73,-0.27,-36.32
"01/01/2017 02:10:00","LONGIL",61762,32.40,-0.36,-36.07
"01/01/2017 02:10:00","MHK VL",61756,2.59,-0.10,-6.00
"01/01/2017 02:10:00","MILLWD",61759,33.15,-0.29,-36.75
"01/01/2017 02:10:00","N.Y.C.",61761,32.44,-0.30,-36.06
