"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/03/2017","12/31/2016","Actual","ALB",37,20,33,18
"01/03/2017","12/31/2016","Actual","ART",40,16,34,15
"01/03/2017","12/31/2016","Actual","BGM",34,22,32,20
"01/03/2017","12/31/2016","Actual","BUF",39,28,36,24
"01/03/2017","12/31/2016","Actual","ELM",40,25,35,23
"01/03/2017","12/31/2016","Actual","HPN",42,29,35,25
"01/03/2017","12/31/2016","Actual","ISP",45,27,40,24
"01/03/2017","12/31/2016","Actual","JFK",45,33,38,27
"01/03/2017","12/31/2016","Actual","LGA",45,34,37,28
"01/03/2017","12/31/2016","Actual","MSS",34,1,32,0
"01/03/2017","12/31/2016","Actual","MSV",34,21,31,20
"01/03/2017","12/31/2016","Actual","PLB",31,9,29,8
"01/03/2017","12/31/2016","Actual","POU",41,27,34,24
"01/03/2017","12/31/2016","Actual","ROC",42,28,36,24
"01/03/2017","12/31/2016","Actual","SWF",39,25,34,23
"01/03/2017","12/31/2016","Actual","SYR",39,16,34,15
"01/03/2017","12/31/2016","Actual","UCA",36,16,33,15
"01/03/2017","01/01/2017","Actual","ALB",37,21,33,20
"01/03/2017","01/01/2017","Actual","ART",36,29,35,27
"01/03/2017","01/01/2017","Actual","BGM",35,28,33,25
"01/03/2017","01/01/2017","Actual","BUF",36,28,32,26
"01/03/2017","01/01/2017","Actual","ELM",41,21,36,20
"01/03/2017","01/01/2017","Actual","HPN",45,31,36,28
"01/03/2017","01/01/2017","Actual","ISP",49,28,40,26
"01/03/2017","01/01/2017","Actual","JFK",51,36,39,31
"01/03/2017","01/01/2017","Actual","LGA",49,40,39,35
"01/03/2017","01/01/2017","Actual","MSS",36,15,34,14
"01/03/2017","01/01/2017","Actual","MSV",36,21,34,20
"01/03/2017","01/01/2017","Actual","PLB",35,24,31,22
"01/03/2017","01/01/2017","Actual","POU",44,23,34,21
"01/03/2017","01/01/2017","Actual","ROC",40,26,34,24
"01/03/2017","01/01/2017","Actual","SWF",43,27,36,25
"01/03/2017","01/01/2017","Actual","SYR",38,24,35,22
"01/03/2017","01/01/2017","Actual","UCA",36,20,35,20
"01/03/2017","01/02/2017","Actual","ALB",35,19,32,18
"01/03/2017","01/02/2017","Actual","ART",45,19,37,19
"01/03/2017","01/02/2017","Actual","BGM",34,24,32,22
"01/03/2017","01/02/2017","Actual","BUF",41,28,38,25
"01/03/2017","01/02/2017","Actual","ELM",39,21,36,20
"01/03/2017","01/02/2017","Actual","HPN",38,33,36,28
"01/03/2017","01/02/2017","Actual","ISP",42,31,40,28
"01/03/2017","01/02/2017","Actual","JFK",43,34,40,29
"01/03/2017","01/02/2017","Actual","LGA",41,38,40,33
"01/03/2017","01/02/2017","Actual","MSS",37,11,32,10
"01/03/2017","01/02/2017","Actual","MSV",34,23,31,21
"01/03/2017","01/02/2017","Actual","PLB",38,21,33,19
"01/03/2017","01/02/2017","Actual","POU",38,21,34,20
"01/03/2017","01/02/2017","Actual","ROC",40,22,37,21
"01/03/2017","01/02/2017","Actual","SWF",37,23,35,22
"01/03/2017","01/02/2017","Actual","SYR",34,19,31,18
"01/03/2017","01/02/2017","Actual","UCA",33,18,30,17
"01/03/2017","01/03/2017","Forecast","ALB",38,33,37,31
"01/03/2017","01/03/2017","Forecast","ART",40,37,38,34
"01/03/2017","01/03/2017","Forecast","BGM",36,32,36,31
"01/03/2017","01/03/2017","Forecast","BUF",44,40,42,38
"01/03/2017","01/03/2017","Forecast","ELM",43,37,40,35
"01/03/2017","01/03/2017","Forecast","HPN",43,37,42,36
"01/03/2017","01/03/2017","Forecast","ISP",46,40,44,40
"01/03/2017","01/03/2017","Forecast","JFK",47,41,45,39
"01/03/2017","01/03/2017","Forecast","LGA",47,40,44,39
"01/03/2017","01/03/2017","Forecast","MSS",35,27,35,25
"01/03/2017","01/03/2017","Forecast","MSV",36,30,36,30
"01/03/2017","01/03/2017","Forecast","PLB",38,30,36,28
"01/03/2017","01/03/2017","Forecast","POU",39,33,39,32
"01/03/2017","01/03/2017","Forecast","ROC",44,39,42,37
"01/03/2017","01/03/2017","Forecast","SWF",39,34,38,33
"01/03/2017","01/03/2017","Forecast","SYR",40,34,38,31
"01/03/2017","01/03/2017","Forecast","UCA",36,32,36,30
"01/03/2017","01/04/2017","Forecast","ALB",40,27,38,24
"01/03/2017","01/04/2017","Forecast","ART",38,26,38,23
"01/03/2017","01/04/2017","Forecast","BGM",37,22,37,19
"01/03/2017","01/04/2017","Forecast","BUF",41,23,40,20
"01/03/2017","01/04/2017","Forecast","ELM",40,23,39,20
"01/03/2017","01/04/2017","Forecast","HPN",48,31,44,26
"01/03/2017","01/04/2017","Forecast","ISP",50,32,45,28
"01/03/2017","01/04/2017","Forecast","JFK",51,35,46,30
"01/03/2017","01/04/2017","Forecast","LGA",52,37,46,30
"01/03/2017","01/04/2017","Forecast","MSS",36,23,35,21
"01/03/2017","01/04/2017","Forecast","MSV",38,22,37,20
"01/03/2017","01/04/2017","Forecast","PLB",40,26,38,23
"01/03/2017","01/04/2017","Forecast","POU",45,27,41,24
"01/03/2017","01/04/2017","Forecast","ROC",41,25,40,21
"01/03/2017","01/04/2017","Forecast","SWF",45,28,42,24
"01/03/2017","01/04/2017","Forecast","SYR",39,24,39,21
"01/03/2017","01/04/2017","Forecast","UCA",37,22,37,20
