"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/11/2017","01/08/2017","Actual","ALB",27,15,22,12
"01/11/2017","01/08/2017","Actual","ART",15,-12,14,-12
"01/11/2017","01/08/2017","Actual","BGM",15,5,12,4
"01/11/2017","01/08/2017","Actual","BUF",16,11,14,9
"01/11/2017","01/08/2017","Actual","ELM",20,9,16,7
"01/11/2017","01/08/2017","Actual","HPN",22,15,18,12
"01/11/2017","01/08/2017","Actual","ISP",22,16,19,13
"01/11/2017","01/08/2017","Actual","JFK",25,19,20,15
"01/11/2017","01/08/2017","Actual","LGA",27,19,22,16
"01/11/2017","01/08/2017","Actual","MSS",12,1,10,0
"01/11/2017","01/08/2017","Actual","MSV",18,9,16,7
"01/11/2017","01/08/2017","Actual","PLB",13,0,11,-1
"01/11/2017","01/08/2017","Actual","POU",23,7,19,7
"01/11/2017","01/08/2017","Actual","ROC",18,9,16,8
"01/11/2017","01/08/2017","Actual","SWF",21,12,18,10
"01/11/2017","01/08/2017","Actual","SYR",17,9,15,9
"01/11/2017","01/08/2017","Actual","UCA",17,3,16,2
"01/11/2017","01/09/2017","Actual","ALB",21,8,17,6
"01/11/2017","01/09/2017","Actual","ART",21,-17,18,-17
"01/11/2017","01/09/2017","Actual","BGM",16,2,13,1
"01/11/2017","01/09/2017","Actual","BUF",26,14,21,11
"01/11/2017","01/09/2017","Actual","ELM",23,5,18,4
"01/11/2017","01/09/2017","Actual","HPN",20,7,16,6
"01/11/2017","01/09/2017","Actual","ISP",22,6,18,5
"01/11/2017","01/09/2017","Actual","JFK",24,14,20,11
"01/11/2017","01/09/2017","Actual","LGA",24,17,20,14
"01/11/2017","01/09/2017","Actual","MSS",23,-5,19,-6
"01/11/2017","01/09/2017","Actual","MSV",19,3,16,2
"01/11/2017","01/09/2017","Actual","PLB",16,-2,13,-3
"01/11/2017","01/09/2017","Actual","POU",21,0,17,-1
"01/11/2017","01/09/2017","Actual","ROC",26,11,21,9
"01/11/2017","01/09/2017","Actual","SWF",21,9,18,8
"01/11/2017","01/09/2017","Actual","SYR",22,7,18,7
"01/11/2017","01/09/2017","Actual","UCA",20,-2,17,-2
"01/11/2017","01/10/2017","Actual","ALB",37,17,33,14
"01/11/2017","01/10/2017","Actual","ART",39,19,37,16
"01/11/2017","01/10/2017","Actual","BGM",27,10,24,9
"01/11/2017","01/10/2017","Actual","BUF",45,18,41,15
"01/11/2017","01/10/2017","Actual","ELM",32,8,29,7
"01/11/2017","01/10/2017","Actual","HPN",39,14,37,12
"01/11/2017","01/10/2017","Actual","ISP",45,8,42,8
"01/11/2017","01/10/2017","Actual","JFK",46,22,42,19
"01/11/2017","01/10/2017","Actual","LGA",46,23,42,19
"01/11/2017","01/10/2017","Actual","MSS",35,20,33,17
"01/11/2017","01/10/2017","Actual","MSV",32,7,28,6
"01/11/2017","01/10/2017","Actual","PLB",35,11,31,9
"01/11/2017","01/10/2017","Actual","POU",40,6,37,5
"01/11/2017","01/10/2017","Actual","ROC",38,19,35,16
"01/11/2017","01/10/2017","Actual","SWF",39,9,37,9
"01/11/2017","01/10/2017","Actual","SYR",33,12,30,10
"01/11/2017","01/10/2017","Actual","UCA",32,8,30,7
"01/11/2017","01/11/2017","Forecast","ALB",45,37,39,34
"01/11/2017","01/11/2017","Forecast","ART",41,37,38,33
"01/11/2017","01/11/2017","Forecast","BGM",40,27,38,26
"01/11/2017","01/11/2017","Forecast","BUF",48,34,44,31
"01/11/2017","01/11/2017","Forecast","ELM",47,32,41,29
"01/11/2017","01/11/2017","Forecast","HPN",47,41,43,39
"01/11/2017","01/11/2017","Forecast","ISP",47,41,45,40
"01/11/2017","01/11/2017","Forecast","JFK",47,43,44,41
"01/11/2017","01/11/2017","Forecast","LGA",48,44,45,41
"01/11/2017","01/11/2017","Forecast","MSS",41,35,38,31
"01/11/2017","01/11/2017","Forecast","MSV",44,30,38,28
"01/11/2017","01/11/2017","Forecast","PLB",41,35,36,33
"01/11/2017","01/11/2017","Forecast","POU",48,38,42,36
"01/11/2017","01/11/2017","Forecast","ROC",47,37,43,33
"01/11/2017","01/11/2017","Forecast","SWF",48,39,43,37
"01/11/2017","01/11/2017","Forecast","SYR",44,33,41,30
"01/11/2017","01/11/2017","Forecast","UCA",39,33,37,31
"01/11/2017","01/12/2017","Forecast","ALB",51,40,49,37
"01/11/2017","01/12/2017","Forecast","ART",45,32,44,31
"01/11/2017","01/12/2017","Forecast","BGM",49,40,48,39
"01/11/2017","01/12/2017","Forecast","BUF",52,33,50,31
"01/11/2017","01/12/2017","Forecast","ELM",55,41,52,39
"01/11/2017","01/12/2017","Forecast","HPN",54,43,52,41
"01/11/2017","01/12/2017","Forecast","ISP",52,44,50,43
"01/11/2017","01/12/2017","Forecast","JFK",55,46,52,44
"01/11/2017","01/12/2017","Forecast","LGA",58,47,54,44
"01/11/2017","01/12/2017","Forecast","MSS",43,30,42,29
"01/11/2017","01/12/2017","Forecast","MSV",50,38,49,37
"01/11/2017","01/12/2017","Forecast","PLB",47,38,45,34
"01/11/2017","01/12/2017","Forecast","POU",53,39,51,38
"01/11/2017","01/12/2017","Forecast","ROC",52,37,50,35
"01/11/2017","01/12/2017","Forecast","SWF",54,41,52,39
"01/11/2017","01/12/2017","Forecast","SYR",49,38,48,37
"01/11/2017","01/12/2017","Forecast","UCA",47,36,47,36
