"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/23/2017 00:30:00","MHK VL",61756,5.86,-0.08,-9.42
"01/23/2017 00:30:00","MILLWD",61759,50.30,-0.23,-54.01
"01/23/2017 00:30:00","N.Y.C.",61761,49.76,-0.25,-53.49
"01/23/2017 00:30:00","NORTH",61755,-3.44,0.04,0.00
"01/23/2017 00:30:00","NPX",61845,60.74,-0.21,-64.42
"01/23/2017 00:30:00","O H",61846,6.34,0.25,-9.57
"01/23/2017 00:30:00","PJM",61847,26.64,-0.01,-30.13
"01/23/2017 00:30:00","WEST",61752,5.97,0.21,-9.24
"01/23/2017 00:35:00","CAPITL",61757,74.73,0.04,-74.00
"01/23/2017 00:35:00","CENTRL",61754,12.32,0.00,-11.64
"01/23/2017 00:35:00","DUNWOD",61760,55.55,0.05,-54.82
"01/23/2017 00:35:00","GENESE",61753,8.12,-0.02,-7.46
"01/23/2017 00:35:00","H Q",61844,0.67,-0.02,0.00
"01/23/2017 00:35:00","HUD VL",61758,55.52,0.05,-54.78
"01/23/2017 00:35:00","LONGIL",61762,55.57,0.06,-54.82
"01/23/2017 00:35:00","MHK VL",61756,10.35,0.02,-9.65
"01/23/2017 00:35:00","MILLWD",61759,56.08,0.05,-55.35
"01/23/2017 00:35:00","N.Y.C.",61761,55.55,0.05,-54.82
"01/23/2017 00:35:00","NORTH",61755,0.68,-0.01,0.00
"01/23/2017 00:35:00","NPX",61845,66.74,0.04,-66.02
"01/23/2017 00:35:00","O H",61846,0.92,-0.04,-0.28
"01/23/2017 00:35:00","PJM",61847,35.87,0.00,-35.18
"01/23/2017 00:35:00","WEST",61752,30.76,-0.04,-30.11
"01/23/2017 00:40:00","CAPITL",61757,45.30,0.32,-39.68
"01/23/2017 00:40:00","CENTRL",61754,10.19,0.00,-4.89
"01/23/2017 00:40:00","DUNWOD",61760,35.05,0.35,-29.40
"01/23/2017 00:40:00","GENESE",61753,9.10,-0.20,-4.00
"01/23/2017 00:40:00","H Q",61844,5.19,-0.11,0.00
"01/23/2017 00:40:00","HUD VL",61758,35.03,0.36,-29.37
"01/23/2017 00:40:00","LONGIL",61762,35.15,0.46,-29.40
"01/23/2017 00:40:00","MHK VL",61756,10.59,0.12,-5.18
"01/23/2017 00:40:00","MILLWD",61759,35.33,0.36,-29.68
"01/23/2017 00:40:00","N.Y.C.",61761,35.08,0.39,-29.39
"01/23/2017 00:40:00","NORTH",61755,5.24,-0.06,0.00
"01/23/2017 00:40:00","NPX",61845,41.01,0.31,-35.40
"01/23/2017 00:40:00","O H",61846,10.18,-0.38,-5.26
"01/23/2017 00:40:00","PJM",61847,21.87,0.01,-16.56
"01/23/2017 00:40:00","WEST",61752,10.05,-0.33,-5.08
"01/23/2017 00:45:00","CAPITL",61757,45.10,0.82,-30.58
"01/23/2017 00:45:00","CENTRL",61754,17.47,0.00,-3.77
"01/23/2017 00:45:00","DUNWOD",61760,37.23,0.88,-22.65
"01/23/2017 00:45:00","GENESE",61753,16.25,-0.53,-3.08
"01/23/2017 00:45:00","H Q",61844,13.43,-0.27,0.00
"01/23/2017 00:45:00","HUD VL",61758,37.24,0.90,-22.64
"01/23/2017 00:45:00","LONGIL",61762,37.51,1.15,-22.65
"01/23/2017 00:45:00","MHK VL",61756,17.98,0.29,-3.99
"01/23/2017 00:45:00","MILLWD",61759,37.46,0.89,-22.87
"01/23/2017 00:45:00","N.Y.C.",61761,37.31,0.96,-22.65
"01/23/2017 00:45:00","NORTH",61755,13.55,-0.15,0.00
"01/23/2017 00:45:00","NPX",61845,41.76,0.78,-27.28
"01/23/2017 00:45:00","O H",61846,16.73,-1.03,-4.05
"01/23/2017 00:45:00","PJM",61847,26.47,0.01,-12.76
"01/23/2017 00:45:00","WEST",61752,16.71,-0.90,-3.91
"01/23/2017 00:50:00","CAPITL",61757,40.93,0.05,-40.07
"01/23/2017 00:50:00","CENTRL",61754,5.75,0.00,-4.94
"01/23/2017 00:50:00","DUNWOD",61760,30.55,0.05,-29.68
"01/23/2017 00:50:00","GENESE",61753,4.82,-0.03,-4.04
"01/23/2017 00:50:00","H Q",61844,0.08,-0.02,0.71
"01/23/2017 00:50:00","HUD VL",61758,30.53,0.05,-29.66
"01/23/2017 00:50:00","LONGIL",61762,30.56,0.07,-29.68
"01/23/2017 00:50:00","MHK VL",61756,6.06,0.02,-5.23
"01/23/2017 00:50:00","MILLWD",61759,30.83,0.05,-29.97
"01/23/2017 00:50:00","N.Y.C.",61761,30.55,0.06,-29.68
"01/23/2017 00:50:00","NORTH",61755,0.80,-0.01,0.00
"01/23/2017 00:50:00","NPX",61845,35.53,0.04,-34.67
"01/23/2017 00:50:00","O H",61846,6.07,-0.06,-5.31
"01/23/2017 00:50:00","PJM",61847,16.82,0.00,-16.01
"01/23/2017 00:50:00","WEST",61752,5.89,-0.05,-5.13
"01/23/2017 00:55:00","CAPITL",61757,34.05,0.11,-32.08
"01/23/2017 00:55:00","CENTRL",61754,5.82,0.01,-3.95
"01/23/2017 00:55:00","DUNWOD",61760,25.74,0.12,-23.77
"01/23/2017 00:55:00","GENESE",61753,5.04,-0.05,-3.23
"01/23/2017 00:55:00","H Q",61844,1.10,-0.04,0.71
"01/23/2017 00:55:00","HUD VL",61758,25.73,0.12,-23.75
"01/23/2017 00:55:00","LONGIL",61762,25.78,0.16,-23.77
"01/23/2017 00:55:00","MHK VL",61756,6.08,0.04,-4.18
"01/23/2017 00:55:00","MILLWD",61759,25.97,0.12,-23.99
"01/23/2017 00:55:00","N.Y.C.",61761,25.75,0.13,-23.76
"01/23/2017 00:55:00","NORTH",61755,1.83,-0.03,0.00
"01/23/2017 00:55:00","NPX",61845,29.51,0.10,-27.55
"01/23/2017 00:55:00","O H",61846,6.00,-0.11,-4.25
"01/23/2017 00:55:00","PJM",61847,14.54,0.01,-12.67
"01/23/2017 00:55:00","WEST",61752,5.87,-0.09,-4.10
"01/23/2017 01:00:00","CAPITL",61757,53.59,-0.22,-57.45
"01/23/2017 01:00:00","CENTRL",61754,3.42,-0.01,-7.08
"01/23/2017 01:00:00","DUNWOD",61760,38.69,-0.23,-42.56
"01/23/2017 01:00:00","GENESE",61753,2.24,0.09,-5.79
"01/23/2017 01:00:00","H Q",61844,-4.28,0.08,0.71
"01/23/2017 01:00:00","HUD VL",61758,38.64,-0.24,-42.53
"01/23/2017 01:00:00","LONGIL",61762,38.62,-0.29,-42.56
"01/23/2017 01:00:00","MHK VL",61756,3.76,-0.08,-7.49
"01/23/2017 01:00:00","MILLWD",61759,39.09,-0.23,-42.97
"01/23/2017 01:00:00","N.Y.C.",61761,38.66,-0.25,-42.56
"01/23/2017 01:00:00","NORTH",61755,-3.60,0.05,0.00
"01/23/2017 01:00:00","NPX",61845,46.33,-0.20,-50.18
"01/23/2017 01:00:00","O H",61846,4.17,0.20,-7.62
"01/23/2017 01:00:00","PJM",61847,19.59,-0.02,-23.26
"01/23/2017 01:00:00","WEST",61752,3.86,0.16,-7.35
"01/23/2017 01:05:00","CAPITL",61757,77.70,-0.45,-85.49
"01/23/2017 01:05:00","CENTRL",61754,3.16,-0.03,-10.54
"01/23/2017 01:05:00","DUNWOD",61760,55.54,-0.45,-63.34
"01/23/2017 01:05:00","GENESE",61753,1.47,0.20,-8.62
"01/23/2017 01:05:00","H Q",61844,-7.18,0.16,0.00
"01/23/2017 01:05:00","HUD VL",61758,55.47,-0.47,-63.29
"01/23/2017 01:05:00","LONGIL",61762,55.43,-0.56,-63.34
"01/23/2017 01:05:00","MHK VL",61756,3.64,-0.16,-11.15
"01/23/2017 01:05:00","MILLWD",61759,56.14,-0.46,-63.94
"01/23/2017 01:05:00","N.Y.C.",61761,55.50,-0.48,-63.33
"01/23/2017 01:05:00","NORTH",61755,-7.24,0.10,0.00
"01/23/2017 01:05:00","NPX",61845,68.50,-0.42,-76.27
"01/23/2017 01:05:00","O H",61846,4.40,0.41,-11.33
"01/23/2017 01:05:00","PJM",61847,28.27,-0.05,-35.67
"01/23/2017 01:05:00","WEST",61752,3.92,0.33,-10.94
"01/23/2017 01:10:00","CAPITL",61757,77.69,-0.44,-85.44
"01/23/2017 01:10:00","CENTRL",61754,3.19,-0.04,-10.53
"01/23/2017 01:10:00","DUNWOD",61760,55.55,-0.44,-63.29
"01/23/2017 01:10:00","GENESE",61753,1.48,0.18,-8.61
"01/23/2017 01:10:00","H Q",61844,-7.15,0.16,0.00
"01/23/2017 01:10:00","HUD VL",61758,55.48,-0.46,-63.25
"01/23/2017 01:10:00","LONGIL",61762,55.44,-0.55,-63.30
"01/23/2017 01:10:00","MHK VL",61756,3.67,-0.16,-11.14
"01/23/2017 01:10:00","MILLWD",61759,56.15,-0.45,-63.90
"01/23/2017 01:10:00","N.Y.C.",61761,55.50,-0.47,-63.29
"01/23/2017 01:10:00","NORTH",61755,-7.21,0.10,0.00
"01/23/2017 01:10:00","NPX",61845,68.50,-0.41,-76.22
"01/23/2017 01:10:00","O H",61846,4.41,0.39,-11.32
"01/23/2017 01:10:00","PJM",61847,28.29,-0.05,-35.65
"01/23/2017 01:10:00","WEST",61752,3.92,0.30,-10.93
"01/23/2017 01:15:00","CAPITL",61757,53.56,-0.22,-57.42
"01/23/2017 01:15:00","CENTRL",61754,3.44,-0.01,-7.09
"01/23/2017 01:15:00","DUNWOD",61760,38.68,-0.22,-42.54
"01/23/2017 01:15:00","GENESE",61753,2.24,0.09,-5.79
"01/23/2017 01:15:00","H Q",61844,-3.56,0.08,0.00
"01/23/2017 01:15:00","HUD VL",61758,38.64,-0.23,-42.51
"01/23/2017 01:15:00","LONGIL",61762,38.62,-0.28,-42.54
"01/23/2017 01:15:00","MHK VL",61756,3.94,-0.08,-7.66
"01/23/2017 01:15:00","MILLWD",61759,39.08,-0.22,-42.94
"01/23/2017 01:15:00","N.Y.C.",61761,38.66,-0.24,-42.54
"01/23/2017 01:15:00","NORTH",61755,-3.59,0.05,0.00
"01/23/2017 01:15:00","NPX",61845,47.38,-0.20,-51.23
"01/23/2017 01:15:00","O H",61846,4.17,0.20,-7.61
"01/23/2017 01:15:00","PJM",61847,20.30,-0.02,-23.96
"01/23/2017 01:15:00","WEST",61752,3.86,0.16,-7.34
"01/23/2017 01:20:00","CAPITL",61757,40.93,0.05,-40.09
"01/23/2017 01:20:00","CENTRL",61754,5.75,0.00,-4.95
"01/23/2017 01:20:00","DUNWOD",61760,30.55,0.05,-29.70
"01/23/2017 01:20:00","GENESE",61753,4.82,-0.02,-4.04
"01/23/2017 01:20:00","H Q",61844,0.78,-0.02,0.00
"01/23/2017 01:20:00","HUD VL",61758,30.53,0.05,-29.68
"01/23/2017 01:20:00","LONGIL",61762,30.56,0.06,-29.70
"01/23/2017 01:20:00","MHK VL",61756,6.17,0.02,-5.35
"01/23/2017 01:20:00","MILLWD",61759,30.83,0.05,-29.98
"01/23/2017 01:20:00","N.Y.C.",61761,30.55,0.05,-29.70
"01/23/2017 01:20:00","NORTH",61755,0.79,-0.01,0.00
"01/23/2017 01:20:00","NPX",61845,36.61,0.04,-35.77
"01/23/2017 01:20:00","O H",61846,6.07,-0.05,-5.31
"01/23/2017 01:20:00","PJM",61847,17.53,0.00,-16.73
"01/23/2017 01:20:00","WEST",61752,5.89,-0.04,-5.13
"01/23/2017 01:25:00","CAPITL",61757,43.54,-0.13,-45.79
"01/23/2017 01:25:00","CENTRL",61754,3.53,-0.01,-5.66
"01/23/2017 01:25:00","DUNWOD",61760,31.68,-0.13,-33.92
"01/23/2017 01:25:00","GENESE",61753,2.55,0.06,-4.62
"01/23/2017 01:25:00","H Q",61844,-2.08,0.04,0.00
"01/23/2017 01:25:00","HUD VL",61758,31.65,-0.13,-33.90
"01/23/2017 01:25:00","LONGIL",61762,31.64,-0.16,-33.93
"01/23/2017 01:25:00","MHK VL",61756,3.94,-0.05,-6.11
"01/23/2017 01:25:00","MILLWD",61759,32.00,-0.13,-34.25
"01/23/2017 01:25:00","N.Y.C.",61761,31.66,-0.14,-33.92
"01/23/2017 01:25:00","NORTH",61755,-2.09,0.03,0.00
"01/23/2017 01:25:00","NPX",61845,38.61,-0.12,-40.85
"01/23/2017 01:25:00","O H",61846,4.07,0.12,-6.07
"01/23/2017 01:25:00","PJM",61847,16.98,-0.01,-19.11
"01/23/2017 01:25:00","WEST",61752,3.83,0.09,-5.86
"01/23/2017 01:30:00","CAPITL",61757,41.95,-0.11,-43.94
"01/23/2017 01:30:00","CENTRL",61754,3.54,-0.01,-5.43
"01/23/2017 01:30:00","DUNWOD",61760,30.56,-0.11,-32.56
"01/23/2017 01:30:00","GENESE",61753,2.60,0.05,-4.43
"01/23/2017 01:30:00","H Q",61844,-1.84,0.04,0.00
"01/23/2017 01:30:00","HUD VL",61758,30.54,-0.12,-32.54
"01/23/2017 01:30:00","LONGIL",61762,30.53,-0.15,-32.56
"01/23/2017 01:30:00","MHK VL",61756,3.94,-0.04,-5.86
"01/23/2017 01:30:00","MILLWD",61759,30.87,-0.12,-32.87
"01/23/2017 01:30:00","N.Y.C.",61761,30.55,-0.13,-32.55
"01/23/2017 01:30:00","NORTH",61755,-1.86,0.02,0.00
"01/23/2017 01:30:00","NPX",61845,37.22,-0.10,-39.21
"01/23/2017 01:30:00","O H",61846,4.05,0.10,-5.83
"01/23/2017 01:30:00","PJM",61847,16.44,-0.01,-18.34
"01/23/2017 01:30:00","WEST",61752,3.82,0.08,-5.62
"01/23/2017 01:35:00","CAPITL",61757,20.26,0.08,-18.74
"01/23/2017 01:35:00","CENTRL",61754,3.76,0.01,-2.31
"01/23/2017 01:35:00","DUNWOD",61760,15.41,0.09,-13.89
"01/23/2017 01:35:00","GENESE",61753,3.29,-0.04,-1.89
"01/23/2017 01:35:00","H Q",61844,1.40,-0.03,0.00
"01/23/2017 01:35:00","HUD VL",61758,15.40,0.09,-13.88
"01/23/2017 01:35:00","LONGIL",61762,15.43,0.11,-13.89
"01/23/2017 01:35:00","MHK VL",61756,3.97,0.03,-2.50
"01/23/2017 01:35:00","MILLWD",61759,15.54,0.09,-14.02
"01/23/2017 01:35:00","N.Y.C.",61761,15.41,0.10,-13.88
"01/23/2017 01:35:00","NORTH",61755,1.42,-0.02,0.00
"01/23/2017 01:35:00","NPX",61845,18.23,0.08,-16.72
"01/23/2017 01:35:00","O H",61846,3.84,-0.08,-2.48
"01/23/2017 01:35:00","PJM",61847,9.26,0.01,-7.82
"01/23/2017 01:35:00","WEST",61752,3.77,-0.06,-2.40
"01/23/2017 01:40:00","CAPITL",61757,51.71,-1.64,-81.09
"01/23/2017 01:40:00","CENTRL",61754,-17.85,-0.11,-10.02
"01/23/2017 01:40:00","DUNWOD",61760,30.64,-1.69,-60.08
"01/23/2017 01:40:00","GENESE",61753,-18.88,0.69,-8.18
"01/23/2017 01:40:00","H Q",61844,-27.14,0.61,0.00
"01/23/2017 01:40:00","HUD VL",61758,30.52,-1.78,-60.05
"01/23/2017 01:40:00","LONGIL",61762,30.11,-2.22,-60.09
"01/23/2017 01:40:00","MHK VL",61756,-17.57,-0.64,-10.82
"01/23/2017 01:40:00","MILLWD",61759,31.18,-1.72,-60.65
"01/23/2017 01:40:00","N.Y.C.",61761,30.47,-1.86,-60.08
"01/23/2017 01:40:00","NORTH",61755,-27.42,0.33,0.00
"01/23/2017 01:40:00","NPX",61845,43.05,-1.55,-72.36
"01/23/2017 01:40:00","O H",61846,-15.50,1.50,-10.75
"01/23/2017 01:40:00","PJM",61847,5.92,-0.17,-33.84
"01/23/2017 01:40:00","WEST",61752,-16.27,1.11,-10.37
"01/23/2017 01:45:00","CAPITL",61757,42.82,-0.25,-47.28
"01/23/2017 01:45:00","CENTRL",61754,1.60,-0.03,-5.84
"01/23/2017 01:45:00","DUNWOD",61760,30.55,-0.26,-35.03
"01/23/2017 01:45:00","GENESE",61753,0.64,0.09,-4.77
"01/23/2017 01:45:00","H Q",61844,-4.12,0.09,0.00
"01/23/2017 01:45:00","HUD VL",61758,30.52,-0.27,-35.01
"01/23/2017 01:45:00","LONGIL",61762,30.48,-0.34,-35.03
"01/23/2017 01:45:00","MHK VL",61756,2.00,-0.10,-6.31
"01/23/2017 01:45:00","MILLWD",61759,30.88,-0.27,-35.36
"01/23/2017 01:45:00","N.Y.C.",61761,30.52,-0.29,-35.03
"01/23/2017 01:45:00","NORTH",61755,-4.16,0.05,0.00
"01/23/2017 01:45:00","NPX",61845,37.74,-0.23,-42.18
"01/23/2017 01:45:00","O H",61846,2.26,0.21,-6.27
"01/23/2017 01:45:00","PJM",61847,15.47,-0.04,-19.73
"01/23/2017 01:45:00","WEST",61752,1.98,0.15,-6.05
"01/23/2017 01:50:00","CAPITL",61757,81.94,-0.59,-92.60
"01/23/2017 01:50:00","CENTRL",61754,1.32,-0.05,-11.44
"01/23/2017 01:50:00","DUNWOD",61760,57.91,-0.63,-68.61
"01/23/2017 01:50:00","GENESE",61753,-0.52,0.21,-9.34
"01/23/2017 01:50:00","H Q",61844,-9.85,0.22,0.00
"01/23/2017 01:50:00","HUD VL",61758,57.83,-0.66,-68.57
"01/23/2017 01:50:00","LONGIL",61762,57.72,-0.83,-68.61
"01/23/2017 01:50:00","MHK VL",61756,2.05,-0.23,-12.36
"01/23/2017 01:50:00","MILLWD",61759,58.55,-0.65,-69.26
"01/23/2017 01:50:00","N.Y.C.",61761,57.85,-0.69,-68.60
"01/23/2017 01:50:00","NORTH",61755,-9.94,0.13,0.00
"01/23/2017 01:50:00","NPX",61845,72.00,-0.55,-82.62
"01/23/2017 01:50:00","O H",61846,2.70,0.49,-12.28
"01/23/2017 01:50:00","PJM",61847,28.49,-0.08,-38.64
"01/23/2017 01:50:00","WEST",61752,2.11,0.34,-11.84
"01/23/2017 01:55:00","CAPITL",61757,42.85,-0.25,-47.34
"01/23/2017 01:55:00","CENTRL",61754,1.57,-0.03,-5.85
"01/23/2017 01:55:00","DUNWOD",61760,30.56,-0.27,-35.08
"01/23/2017 01:55:00","GENESE",61753,0.62,0.09,-4.77
"01/23/2017 01:55:00","H Q",61844,-4.15,0.09,0.00
"01/23/2017 01:55:00","HUD VL",61758,30.53,-0.28,-35.05
"01/23/2017 01:55:00","LONGIL",61762,30.48,-0.35,-35.08
"01/23/2017 01:55:00","MHK VL",61756,1.97,-0.10,-6.32
"01/23/2017 01:55:00","MILLWD",61759,30.89,-0.28,-35.41
"01/23/2017 01:55:00","N.Y.C.",61761,30.53,-0.29,-35.07
"01/23/2017 01:55:00","NORTH",61755,-4.19,0.06,0.00
"01/23/2017 01:55:00","NPX",61845,37.76,-0.23,-42.24
"01/23/2017 01:55:00","O H",61846,2.24,0.21,-6.28
"01/23/2017 01:55:00","PJM",61847,15.46,-0.04,-19.75
"01/23/2017 01:55:00","WEST",61752,1.96,0.15,-6.05
"01/23/2017 02:00:00","CAPITL",61757,27.92,-0.11,-30.01
"01/23/2017 02:00:00","CENTRL",61754,1.71,-0.01,-3.71
"01/23/2017 02:00:00","DUNWOD",61760,20.13,-0.12,-22.24
"01/23/2017 02:00:00","GENESE",61753,1.08,0.04,-3.03
"01/23/2017 02:00:00","H Q",61844,-1.94,0.04,0.00
"01/23/2017 02:00:00","HUD VL",61758,20.11,-0.13,-22.22
"01/23/2017 02:00:00","LONGIL",61762,20.09,-0.17,-22.24
"01/23/2017 02:00:00","MHK VL",61756,1.98,-0.05,-4.00
"01/23/2017 02:00:00","MILLWD",61759,20.34,-0.13,-22.45
"01/23/2017 02:00:00","N.Y.C.",61761,20.12,-0.14,-22.24
"01/23/2017 02:00:00","NORTH",61755,-1.96,0.03,0.00
"01/23/2017 02:00:00","NPX",61845,24.69,-0.11,-26.78
"01/23/2017 02:00:00","O H",61846,2.09,0.09,-3.98
"01/23/2017 02:00:00","PJM",61847,10.52,-0.02,-12.52
"01/23/2017 02:00:00","WEST",61752,1.92,0.07,-3.84
"01/23/2017 02:05:00","CAPITL",61757,49.58,-1.63,-79.29
"01/23/2017 02:05:00","CENTRL",61754,-18.46,-0.17,-9.79
"01/23/2017 02:05:00","DUNWOD",61760,28.95,-1.71,-58.75
"01/23/2017 02:05:00","GENESE",61753,-19.59,0.50,-7.99
"01/23/2017 02:05:00","H Q",61844,-27.47,0.62,0.00
"01/23/2017 02:05:00","HUD VL",61758,28.83,-1.80,-58.71
"01/23/2017 02:05:00","LONGIL",61762,28.31,-2.36,-58.75
"01/23/2017 02:05:00","MHK VL",61756,-18.15,-0.65,-10.58
"01/23/2017 02:05:00","MILLWD",61759,29.48,-1.74,-59.31
"01/23/2017 02:05:00","N.Y.C.",61761,28.78,-1.88,-58.74
"01/23/2017 02:05:00","NORTH",61755,-27.69,0.39,0.00
"01/23/2017 02:05:00","NPX",61845,41.09,-1.57,-70.75
"01/23/2017 02:05:00","O H",61846,-16.34,1.24,-10.51
"01/23/2017 02:05:00","PJM",61847,4.75,-0.25,-33.09
"01/23/2017 02:05:00","WEST",61752,-17.13,0.82,-10.14
"01/23/2017 02:10:00","CAPITL",61757,40.27,-0.22,-44.26
"01/23/2017 02:10:00","CENTRL",61754,1.67,-0.03,-5.47
"01/23/2017 02:10:00","DUNWOD",61760,28.79,-0.23,-32.79
"01/23/2017 02:10:00","GENESE",61753,0.74,0.05,-4.46
"01/23/2017 02:10:00","H Q",61844,-3.68,0.09,0.00
"01/23/2017 02:10:00","HUD VL",61758,28.76,-0.24,-32.77
"01/23/2017 02:10:00","LONGIL",61762,28.71,-0.32,-32.79
"01/23/2017 02:10:00","MHK VL",61756,2.05,-0.09,-5.91
"01/23/2017 02:10:00","MILLWD",61759,29.10,-0.24,-33.10
"01/23/2017 02:10:00","N.Y.C.",61761,28.77,-0.25,-32.79
"01/23/2017 02:10:00","NORTH",61755,-3.71,0.06,0.00
"01/23/2017 02:10:00","NPX",61845,35.51,-0.21,-39.49
